"";"X.1";"plot_ID";"tree_ID";"tree_inventory_status";"multi_stem";"dist_cm";"azi_gon";"age";"age_meth";"SP_code";"Kraft";"C_layer";"H_dm";"C_h_dm";"D_mm";"DBH_h_cm";"inv_year";"inv";"X";"Nr_code";"Chr_code_ger";"name";"bot_name";"bot_genus";"bot_species";"Flora_EU";"LH_NH";"IPC";"WZE";"BWI";"BZE_al";"tpS_SP_com_name";"tpS_ID";"H_SP_group";"BWI_SP_group";"Bio_SP_group";"N_SP_group";"N_bg_SP_group";"N_f_SP_group_MoMoK";"RG_Wolff_bio";"BWI_comparisson_group";"bark_type_SP_group";"fruit_type_SP_group";"DBH_cm";"CCS_r_m";"dist_m";"X_tree";"Y_tree";"e_ID";"e_type";"e_form";"stand";"inter_stat";"area_m2";"stand_plot_A_ha";"plot_A_ha"
"2000";1890;140051;1;-9;0;272;266;129;1;"gfi";3;1;-9;-9;319;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";31,9;17,84;2,72;2,33934695198363;-1,387752080973;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2001";1891;140051;2;-9;0;1586;279;129;1;"gfi";2;1;-9;-9;409;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";40,9;17,84;15,86;8,97807301301786;-13,0741655555114;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2002";1892;140051;3;-9;0;1107;280;129;1;"gfi";2;1;-9;-9;471;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";47,1;17,84;11,07;-4,29305028857957;-10,203657149264;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2003";1893;140051;4;-9;0;826;311;129;1;"gfi";1;1;321;145;536;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";53,6;17,84;8,26;0,145968947960483;-8,25871013332175;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2004";1894;140051;5;-9;0;1601;302;129;1;"gfi";1;1;-9;-9;533;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";53,3;17,84;16,01;6,33920482499428;14,7015163227053;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2005";1895;140051;6;-9;0;1515;325;129;1;"gfi";2;1;-9;-9;458;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";45,8;17,84;15,15;-14,9687495428307;-2,33645824358288;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2006";1896;140051;7;-9;0;1286;349;129;1;"gfi";2;1;-9;-9;480;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";48;17,84;12,86;-3,59365552134715;-12,3476815635119;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2007";1897;140051;8;-9;0;772;380;129;1;"gfi";2;1;-9;-9;452;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";45,2;17,84;7,72;1,02152484311508;-7,65211650426852;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2008";1898;140051;9;-9;0;380;382;129;1;"gfi";2;1;-9;-9;391;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";39,1;17,84;3,8;-3,63419506221111;1,11023702415314;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2009";1899;140051;10;-9;0;603;19;129;1;"gfi";3;1;-9;-9;338;150;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";33,8877192982456;17,84;6,03;0,903759574267603;5,96188884766562;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2010";1900;140051;11;-9;0;1393;389;129;1;"gfi";2;1;-9;-9;463;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";46,3;17,84;13,93;-7,36976549044455;11,8208060899353;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2011";1901;140051;12;-9;0;1758;17;129;1;"gfi";2;1;-9;-9;397;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";39,7;17,84;17,58;-16,9013679072426;-4,83737148294707;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2012";1902;140051;13;-9;0;1321;15;129;1;"gfi";2;1;-9;-9;457;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";45,7;17,84;13,21;8,59030236847551;-10,035477328865;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2013";1903;140051;14;-9;0;1761;32;129;1;"gfi";2;1;-9;-9;455;150;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";45,5877192982456;17,84;17,61;9,71062385666617;14,6906733785196;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2014";1904;140051;15;-9;0;1467;45;129;1;"gfi";3;1;-9;-9;357;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";35,7;17,84;14,67;12,4827547049155;7,7064735759561;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2015";1905;140051;16;-9;0;1304;83;129;1;"gfi";2;1;278;163;437;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";43,7;17,84;13,04;12,6274725727464;3,25400313837233;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2016";1906;140051;17;-9;0;502;61;129;1;"gfi";2;1;-9;-9;359;140;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";35,9438596491228;17,84;5,02;-4,84991120544213;-1,2956702124101;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2017";1907;140051;18;-9;0;642;103;129;1;"gfi";2;1;-9;-9;383;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";38,3;17,84;6,42;3,99958701385988;-5,02192231307528;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2018";1908;140051;19;-9;0;802;131;129;1;"gfi";2;1;287;148;393;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";39,3;17,84;8,02;-6,50905916483634;4,6853547132165;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2019";1909;140051;20;-9;0;203;130;129;1;"gfi";3;1;-9;-9;305;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";30,5;17,84;2,03;-1,88811507887913;-0,745601400823034;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2020";1910;140051;21;-9;0;1038;160;129;1;"gfi";3;1;259;132;347;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";34,7;17,84;10,38;2,27763418197407;-10,1270322668146;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2021";1911;140051;22;-9;0;1566;151;129;1;"gfi";3;1;-9;-9;305;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";30,5;17,84;15,66;3,16566714296914;15,3366929792549;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2022";1912;140051;23;-9;0;1762;183;129;1;"gfi";3;1;-9;-9;344;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";34,4;17,84;17,62;12,4869487931749;12,4314323324639;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2023";1913;140051;24;-9;0;1505;181;129;1;"gfi";2;1;-9;-9;362;150;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";36,2877192982456;17,84;15,05;-14,0935935717705;5,27949999846084;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2024";1914;140051;25;-9;0;1776;204;129;1;"gfi";2;1;264;153;484;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";48,4;17,84;17,76;3,58965758139517;-17,3934458474545;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2025";1915;140051;26;-9;0;1301;206;129;1;"gfi";3;1;-9;-9;359;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";35,9;17,84;13,01;-12,6800911596616;2,91125199573519;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2026";1916;140051;27;-9;0;724;185;129;1;"gfi";2;1;-9;-9;462;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";46,2;17,84;7,24;2,50953734388256;-6,79115765681072;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2027";1917;140052;1;-9;0;353;20;118;1;"str";3;1;253;189;335;130;2011;"HBI";30;235;"Str";"Strobe";"Pinus strobus";"Pinus";"strobus";"026.007.018";"NB";133;30012;"WEY";"WAHR";"Pinus strobus";7;"ki";"ki";"ki";"KI";"KI";"KI";"KI";"ki";"Pinus spp.";"Pinus spp.";33,5;17,84;3,53;3,22269673506853;1,44052967820127;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2028";1918;140052;2;-9;0;705;32;118;1;"gfi";3;1;255;151;322;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";32,2;17,84;7,05;3,88755810275392;5,8812746915709;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2029";1919;140052;3;-9;0;885;43;118;1;"gfi";3;1;254;146;227;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";22,7;12,62;8,85;-7,36120647226309;4,91275271845754;NA;NA;NA;"A";NA;500,343869018386;0,0500343869018386;0,0500343869018386
"2030";1920;140052;4;-9;0;1750;81;118;1;"gfi";2;1;-9;-9;325;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";32,5;17,84;17,5;-11,0230398998029;13,5920046853785;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2031";1921;140052;5;-9;0;1484;87;118;1;"gfi";2;1;285;141;414;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";41,4;17,84;14,84;-12,1957766956014;8,45509496049723;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2032";1922;140052;6;-9;0;1115;86;118;1;"gfi";3;1;-9;-9;220;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";22;12,62;11,15;-10,2965616840953;-4,27823766118962;NA;NA;NA;"A";NA;500,343869018386;0,0500343869018386;0,0500343869018386
"2033";1923;140052;7;-9;0;1015;70;118;1;"gfi";1;1;313;122;504;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";50,4;17,84;10,15;7,85499041781257;6,42818991132594;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2034";1924;140052;8;-9;0;1094;110;118;1;"gfi";2;1;-9;-9;349;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";34,9;17,84;10,94;-0,484014898250676;-10,9292876976622;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2035";1925;140052;9;-9;0;1532;133;118;1;"gfi";2;1;-9;-9;320;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";32;17,84;15,32;13,3125553852021;7,58144241658055;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2036";1926;140052;10;-9;0;1663;162;118;1;"gfi";2;1;-9;-9;324;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";32,4;17,84;16,63;-16,2716293336939;3,4337994738878;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2037";1927;140052;11;-9;0;1476;171;118;1;"gfi";2;1;-9;-9;308;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";30,8;17,84;14,76;14,414481210847;3,1749537669292;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2038";1928;140052;12;-9;0;1241;187;118;1;"gfi";2;1;-9;-9;321;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";32,1;17,84;12,41;-12,3748924002966;0,932811921601678;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2039";1929;140052;13;-9;0;545;170;118;1;"gfi";2;1;283;146;394;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";39,4;17,84;5,45;1,88923953245882;5,11207139905096;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2040";1930;140052;14;-9;0;174;149;118;1;"gfi";3;1;-9;-9;226;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";22,6;12,62;1,74;-1,69588864768442;-0,389309253235916;NA;NA;NA;"A";NA;500,343869018386;0,0500343869018386;0,0500343869018386
"2041";1931;140052;15;-9;0;942;209;118;1;"gfi";2;1;-9;-9;326;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";32,6;17,84;9,42;9,38671576543674;-0,791180850944597;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2042";1932;140052;16;-9;0;1722;209;118;1;"gfi";2;1;-9;-9;302;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";30,2;17,84;17,22;17,1591555712124;-1,44629875300063;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2043";1933;140052;17;-9;0;1725;244;118;1;"gfi";2;1;-9;-9;319;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";31,9;17,84;17,25;-14,9132511636887;8,66933905950955;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2044";1934;140052;18;-9;0;1062;232;118;1;"gfi";2;1;-9;-9;361;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";36,1;17,84;10,62;-4,88389080072535;9,43037701508218;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2045";1935;140052;19;-9;0;1161;236;118;1;"gfi";3;1;-9;-9;243;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";24,3;12,62;11,61;-4,31232655836267;-10,7794220463826;NA;NA;NA;"A";NA;500,343869018386;0,0500343869018386;0,0500343869018386
"2046";1936;140052;20;-9;0;1202;246;118;1;"gfi";4;1;214;183;171;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";17,1;12,62;12,02;9,81745519546616;6,93527025320676;NA;NA;NA;"A";NA;500,343869018386;0,0500343869018386;0,0500343869018386
"2047";1937;140052;21;-9;0;1148;259;118;1;"gfi";2;1;263;164;269;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";26,9;12,62;11,48;11,2916497517079;2,07100117932246;NA;NA;NA;"A";NA;500,343869018386;0,0500343869018386;0,0500343869018386
"2048";1938;140052;22;-9;0;1260;267;118;1;"gfi";3;1;-9;-9;289;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";28,9;12,62;12,6;0,445639033427818;-12,5921168137802;NA;NA;NA;"A";NA;500,343869018386;0,0500343869018386;0,0500343869018386
"2049";1939;140052;23;-9;0;991;282;118;1;"gfi";2;1;-9;-9;408;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";40,8;17,84;9,91;-6,70659016645646;7,29587200677133;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2050";1940;140052;24;-9;0;1755;302;118;1;"gfi";2;1;-9;-9;318;110;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";31,7122807017544;17,84;17,55;6,9489721848001;16,1156534330717;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2051";1941;140052;25;-9;0;1344;301;118;1;"gfi";2;1;-9;-9;345;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";34,5;17,84;13,44;-7,50978882647736;11,1461505364729;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2052";1942;140052;26;-9;0;1359;322;118;1;"gfi";2;1;-9;-9;366;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";36,6;17,84;13,59;13,5888076116595;0,180021369024789;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2053";1943;140052;27;-9;0;1718;350;118;1;"gfi";2;1;-9;-9;419;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";41,9;17,84;17,18;-16,4744659341977;-4,87281973634962;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2054";1944;140052;28;-9;0;1188;344;118;1;"gfi";1;1;-9;-9;531;130;2011;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";53,1;17,84;11,88;-11,8798852333333;-0,0522191806634249;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
