"stand_component","plot_ID","stand","SP_code","compartiment","B_t_ha_diff","C_t_ha_diff","N_t_ha_diff","n_ha_diff","n_SP_diff"
"RG","140063","A","rbu","ag",-0.385371504371798,-0.1926857521859,-0.00177309145595093,NA,NA
"RG","140063","A","rbu","bg",-4.0419820637181e-07,-2.02099103185905e-07,-1.22472056530659e-09,NA,NA
"RG","140063","A","rbu","fwb",-0.380337140893181,-0.190168570446589,-0.00174993118524951,NA,NA
"RG","140063","A","rbu","ndl",-6.16314651320117e-07,-3.08157325660059e-07,0,NA,NA
"RG","140063","A","rbu","total",-0.38537190857001,-0.192685954285003,-0.00177309268067149,NA,NA
"RG","140063","A","sbi","ag",0.428716649276838,0.214358324638419,0.00259673629969032,NA,NA
"RG","140063","A","sbi","bg",4.87321146262489e-08,2.43660573131245e-08,1.80308824117121e-10,NA,NA
"RG","140063","A","sbi","fwb",0.440008362939008,0.220004181469504,0.00266513065432157,NA,NA
"RG","140063","A","sbi","ndl",7.34653269582524e-08,3.67326634791262e-08,0,NA,NA
"RG","140063","A","sbi","total",0.428716698008953,0.214358349004477,0.00267307443735519,NA,NA
"RG","140063","A","sei","ag",0.00150263846187195,0.000751319230935979,9.32988220976299e-06,NA,NA
"RG","140063","A","sei","bg",0,0,0,NA,NA
"RG","140063","A","sei","total",0.00150263846187195,0.000751319230935979,9.32988220976299e-06,NA,NA
"RG","140063","A","stk","ag",0.00121380683809774,0.000606903419048868,7.35202801835799e-06,NA,NA
"RG","140063","A","stk","bg",0,0,0,NA,NA
"RG","140063","A","stk","total",0.00121380683809774,0.000606903419048868,7.35202801835799e-06,NA,NA
"RG","140063","A","vbe","ag",-0.00736261722830605,-0.00368130861415302,-3.38754018674361e-05,NA,NA
"RG","140063","A","vbe","bg",0,0,0,NA,NA
"RG","140063","A","vbe","total",-0.00736261722830605,-0.00368130861415302,-3.38754018674361e-05,NA,NA
"RG","140063","all","all","ag",0.46429678508793,0.232148392543967,0.00211196870859405,-3272.90351902959,1
"RG","140063","all","all","bg",0.146174692308142,0.073087346154071,0.000258728790148653,-3272.90351902959,1
"RG","140063","all","all","fwb",0.34029398184831,0.170146990924156,0.00205396662835053,-3272.90351902959,1
"RG","140063","all","all","ndl",0.103882790086459,0.0519413950432299,0,-3272.90351902959,1
"RG","140063","all","all","total",0.61047147739608,0.305235738698038,0.00244703545609875,-3272.90351902959,1
"RG","140063","all","gki","ag",0.425597812111232,0.212798906055616,0.00130551735649396,NA,NA
"RG","140063","all","gki","bg",0.146175047774234,0.0730875238871168,0.000258729834560394,NA,NA
"RG","140063","all","gki","fwb",0.280622759802481,0.14031137990124,0.00113876715927847,NA,NA
"RG","140063","all","gki","ndl",0.103883332935784,0.0519416664678921,0,NA,NA
"RG","140063","all","gki","total",0.571772859885465,0.285886429942733,0.00156424719105436,NA,NA
"RG","140063","all","rbu","ag",-0.385371504371798,-0.1926857521859,-0.00177309145595093,NA,NA
"RG","140063","all","rbu","bg",-4.0419820637181e-07,-2.02099103185905e-07,-1.22472056530659e-09,NA,NA
"RG","140063","all","rbu","fwb",-0.380337140893181,-0.190168570446589,-0.00174993118524951,NA,NA
"RG","140063","all","rbu","ndl",-6.16314651320117e-07,-3.08157325660059e-07,0,NA,NA
"RG","140063","all","rbu","total",-0.38537190857001,-0.192685954285003,-0.00177309268067149,NA,NA
"RG","140063","all","sbi","ag",0.428716649276838,0.214358324638419,0.00259673629969032,NA,NA
"RG","140063","all","sbi","bg",4.87321146262489e-08,2.43660573131245e-08,1.80308824117121e-10,NA,NA
"RG","140063","all","sbi","fwb",0.440008362939008,0.220004181469504,0.00266513065432157,NA,NA
"RG","140063","all","sbi","ndl",7.34653269582524e-08,3.67326634791262e-08,0,NA,NA
"RG","140063","all","sbi","total",0.428716698008953,0.214358349004477,0.00267307443735519,NA,NA
"RG","140063","all","sei","ag",0.00150263846187195,0.000751319230935979,9.32988220976299e-06,NA,NA
"RG","140063","all","sei","bg",0,0,0,NA,NA
"RG","140063","all","sei","total",0.00150263846187195,0.000751319230935979,9.32988220976299e-06,NA,NA
"RG","140063","all","stk","ag",0.00121380683809774,0.000606903419048868,7.35202801835799e-06,NA,NA
"RG","140063","all","stk","bg",0,0,0,NA,NA
"RG","140063","all","stk","total",0.00121380683809774,0.000606903419048868,7.35202801835799e-06,NA,NA
"RG","140063","all","vbe","ag",-0.00736261722830605,-0.00368130861415302,-3.38754018674361e-05,NA,NA
"RG","140063","all","vbe","bg",0,0,0,NA,NA
"RG","140063","all","vbe","total",-0.00736261722830605,-0.00368130861415302,-3.38754018674361e-05,NA,NA
"RG","140064","A","all","ag",-0.9460215858485,-0.473010792924255,-0.00102894193613009,1824.16003379663,NA
"RG","140064","A","all","bg",-0.655249663635489,-0.327624831817745,-0.0011597911193094,1824.16003379663,NA
"RG","140064","A","all","fwb",-0.65675826243627,-0.328379131218135,-0.00120641930728466,1824.16003379663,NA
"RG","140064","A","all","ndl",-0.32428657920126,-0.162143289600631,0,1824.16003379663,NA
"RG","140064","A","all","total",-1.60127124948399,-0.800635624741992,-0.00218873305543949,1824.16003379663,NA
"RG","140064","A","rbu","ag",0.18196502881624,0.0909825144081199,0.000837220665565077,NA,NA
"RG","140064","A","rbu","bg",6.16731416678683e-08,3.08365708339342e-08,1.86869619253641e-10,NA,NA
"RG","140064","A","rbu","fwb",0.170234436090665,0.0851172180453325,0.00078324864045315,NA,NA
"RG","140064","A","rbu","ndl",9.38966398951233e-08,4.69483199475617e-08,0,NA,NA
"RG","140064","A","rbu","total",0.181965090489382,0.0909825452446907,0.000837220852434696,NA,NA
"RG","140064","A","sbi","ag",0.599492323782722,0.299746161891361,0.00363112234611894,NA,NA
"RG","140064","A","sbi","bg",2.86114479781842e-07,1.43057239890921e-07,1.05862357519282e-09,NA,NA
"RG","140064","A","sbi","fwb",0.590992408849439,0.29549620442472,0.00357964102040105,NA,NA
"RG","140064","A","sbi","ndl",4.39001651177874e-07,2.19500825588937e-07,0,NA,NA
"RG","140064","A","sbi","total",0.599492609897203,0.299746304948601,0.00363112340474252,NA,NA
"RG","140064","A","sei","ag",0.00246277009503289,0.00123138504751644,1.52913395200592e-05,NA,NA
"RG","140064","A","sei","bg",0,0,0,NA,NA
"RG","140064","A","sei","total",0.00246277009503289,0.00123138504751644,1.52913395200592e-05,NA,NA
"RG","140064","A","vbe","ag",0.352799570908036,0.176399785454018,0.00162322996171099,NA,NA
"RG","140064","A","vbe","bg",1.23346283335737e-07,6.16731416678685e-08,3.73739238507283e-10,NA,NA
"RG","140064","A","vbe","fwb",0.34046887218133,0.170234436090665,0.0015664972809063,NA,NA
"RG","140064","A","vbe","ndl",1.87793279790247e-07,9.38966398951233e-08,0,NA,NA
"RG","140064","A","vbe","total",0.35279969425432,0.17639984712716,0.00162323033545023,NA,NA
"RG","140064","all","all","ag",-0.9460215858485,-0.473010792924255,-0.00102894193613009,1824.16003379663,3
"RG","140064","all","all","bg",-0.655249663635489,-0.327624831817745,-0.0011597911193094,1824.16003379663,3
"RG","140064","all","all","fwb",-0.65675826243627,-0.328379131218135,-0.00120641930728466,1824.16003379663,3
"RG","140064","all","all","ndl",-0.32428657920126,-0.162143289600631,0,1824.16003379663,3
"RG","140064","all","all","total",-1.60127124948399,-0.800635624741992,-0.00218873305543949,1824.16003379663,3
"RG","140064","all","rbu","ag",0.18196502881624,0.0909825144081199,0.000837220665565077,NA,NA
"RG","140064","all","rbu","bg",6.16731416678683e-08,3.08365708339342e-08,1.86869619253641e-10,NA,NA
"RG","140064","all","rbu","fwb",0.170234436090665,0.0851172180453325,0.00078324864045315,NA,NA
"RG","140064","all","rbu","ndl",9.38966398951233e-08,4.69483199475617e-08,0,NA,NA
"RG","140064","all","rbu","total",0.181965090489382,0.0909825452446907,0.000837220852434696,NA,NA
"RG","140064","all","sbi","ag",0.599492323782722,0.299746161891361,0.00363112234611894,NA,NA
"RG","140064","all","sbi","bg",2.86114479781842e-07,1.43057239890921e-07,1.05862357519282e-09,NA,NA
"RG","140064","all","sbi","fwb",0.590992408849439,0.29549620442472,0.00357964102040105,NA,NA
"RG","140064","all","sbi","ndl",4.39001651177874e-07,2.19500825588937e-07,0,NA,NA
"RG","140064","all","sbi","total",0.599492609897203,0.299746304948601,0.00363112340474252,NA,NA
"RG","140064","all","sei","ag",0.00246277009503289,0.00123138504751644,1.52913395200592e-05,NA,NA
"RG","140064","all","sei","bg",0,0,0,NA,NA
"RG","140064","all","sei","total",0.00246277009503289,0.00123138504751644,1.52913395200592e-05,NA,NA
"RG","140064","all","vbe","ag",0.352799570908036,0.176399785454018,0.00162322996171099,NA,NA
"RG","140064","all","vbe","bg",1.23346283335737e-07,6.16731416678685e-08,3.73739238507283e-10,NA,NA
"RG","140064","all","vbe","fwb",0.34046887218133,0.170234436090665,0.0015664972809063,NA,NA
"RG","140064","all","vbe","ndl",1.87793279790247e-07,9.38966398951233e-08,0,NA,NA
"RG","140064","all","vbe","total",0.35279969425432,0.17639984712716,0.00162323033545023,NA,NA
"RG","140065","A","all","ag",-1.95276511138752,-0.97638255569376,-0.0135676358213004,2493.65356080875,NA
"RG","140065","A","all","bg",-0.264888027491748,-0.132444013745874,-0.000468851869043041,2493.65356080875,NA
"RG","140065","A","all","fwb",-1.80613519298833,-0.90306759649417,-0.0136589792047501,2493.65356080875,NA
"RG","140065","A","all","ndl",-0.161840125782426,-0.0809200628912132,0,2493.65356080875,NA
"RG","140065","A","all","total",-2.21765313887926,-1.10882656943963,-0.010958323537956,2493.65356080875,NA
"RG","140065","A","rbu","ag",2.75090268157179,1.3754513407859,0.0126568964051203,NA,NA
"RG","140065","A","rbu","bg",9.75420674030202e-07,4.87710337015102e-07,2.95552464231152e-09,NA,NA
"RG","140065","A","rbu","fwb",2.69242305327896,1.34621152663948,0.0123878384681365,NA,NA
"RG","140065","A","rbu","ndl",1.48506661569002e-06,7.4253330784501e-07,0,NA,NA
"RG","140065","A","rbu","total",2.75090365699247,1.37545182849624,0.0126568993606449,NA,NA
"RG","140065","B","all","ag",-0.555187307631262,-0.277593653815632,-0.00357039922201034,1680.2602306689,NA
"RG","140065","B","all","bg",1.78811869294974e-07,8.94059346474866e-08,5.68242223305658e-10,1680.2602306689,NA
"RG","140065","B","all","fwb",-0.574762818133763,-0.287381409066879,-0.00365512606133707,1680.2602306689,NA
"RG","140065","B","all","ndl",2.75910522151258e-07,1.37955261075629e-07,0,1680.2602306689,NA
"RG","140065","B","all","total",-0.55518712881939,-0.277593564409697,-0.00353543370174537,1680.2602306689,NA
"RG","140065","B","rbu","ag",0.407627527615306,0.203813763807653,0.00187549327844495,NA,NA
"RG","140065","B","rbu","bg",1.39345810575743e-07,6.96729052878717e-08,4.22217806044503e-10,NA,NA
"RG","140065","B","rbu","fwb",0.384631864754137,0.192315932377068,0.00176969120973378,NA,NA
"RG","140065","B","rbu","ndl",2.12152373670003e-07,1.06076186835001e-07,0,NA,NA
"RG","140065","B","rbu","total",0.407627666961118,0.203813833480558,0.0019104586526855,NA,NA
"RG","140065","B","ser","ag",0.333825937844118,0.166912968922059,0.00240821852673185,NA,NA
"RG","140065","B","ser","bg",1.61613520182601e-07,8.08067600913007e-08,5.97970024675626e-10,NA,NA
"RG","140065","B","ser","fwb",0.33382568987134,0.16691284493567,0.00240821852673185,NA,NA
"RG","140065","B","ser","ndl",2.47972777424365e-07,1.23986388712182e-07,0,NA,NA
"RG","140065","B","ser","total",0.333826099457639,0.166913049728819,0.00240821912470187,NA,NA
"RG","140065","all","all","ag",-1.70496782944092,-0.85248391472046,-0.0134435048988891,6642.2348408093,-2
"RG","140065","all","all","bg",-0.264887569988257,-0.132443784994129,-0.000468850456365205,6642.2348408093,-2
"RG","140065","all","all","fwb",-1.61163428161382,-0.80581714080691,-0.0137747228466196,6642.2348408093,-2
"RG","140065","all","all","ndl",-0.161839425567157,-0.0809197127835784,0,6642.2348408093,-2
"RG","140065","all","all","total",-1.96985539942917,-0.98492769971459,-0.0107992262508442,6642.2348408093,-2
"RG","140065","all","rbu","ag",3.96151479876496,1.98075739938248,0.0182269198279869,NA,NA
"RG","140065","all","rbu","bg",1.39345810575743e-06,6.96729052878717e-07,4.22217806044503e-09,NA,NA
"RG","140065","all","rbu","fwb",3.84631864754137,1.92315932377068,0.0176969120973378,NA,NA
"RG","140065","all","rbu","ndl",2.12152373670003e-06,1.06076186835001e-06,0,NA,NA
"RG","140065","all","rbu","total",3.96151619222308,1.98075809611153,0.0182618890021876,NA,NA
"RG","140065","all","ser","ag",0.333825937844118,0.166912968922059,0.00240821852673185,NA,NA
"RG","140065","all","ser","bg",1.61613520182601e-07,8.08067600913007e-08,5.97970024675626e-10,NA,NA
"RG","140065","all","ser","fwb",0.33382568987134,0.16691284493567,0.00240821852673185,NA,NA
"RG","140065","all","ser","ndl",2.47972777424365e-07,1.23986388712182e-07,0,NA,NA
"RG","140065","all","ser","total",0.333826099457639,0.166913049728819,0.00240821912470187,NA,NA
"RG","140065",NA,"all","ag",0.802984589577866,0.401492294788933,0.00369453014442161,2468.32104933166,0
"RG","140065",NA,"all","bg",2.78691621151486e-07,1.39345810575743e-07,8.44435612089005e-10,2468.32104933166,0
"RG","140065",NA,"all","fwb",0.769263729508274,0.384631864754137,0.00353938241946757,2468.32104933166,0
"RG","140065",NA,"all","ndl",4.24304747340006e-07,2.12152373670003e-07,0,2468.32104933166,0
"RG","140065",NA,"all","total",0.802984868269489,0.401492434134744,0.00369453098885722,2468.32104933166,0
"RG","140065",NA,"rbu","ag",0.802984589577866,0.401492294788933,0.00369453014442161,NA,NA
"RG","140065",NA,"rbu","bg",2.78691621151486e-07,1.39345810575743e-07,8.44435612089005e-10,NA,NA
"RG","140065",NA,"rbu","fwb",0.769263729508274,0.384631864754137,0.00353938241946757,NA,NA
"RG","140065",NA,"rbu","ndl",4.24304747340006e-07,2.12152373670003e-07,0,NA,NA
"RG","140065",NA,"rbu","total",0.802984868269489,0.401492434134744,0.00369453098885722,NA,NA
"RG","140067","A","all","ag",1.68141392284487,0.840706961422437,0.00820178504660766,3610.86676927832,NA
"RG","140067","A","all","bg",8.81142299369164e-07,4.40571149684583e-07,2.86526738269294e-09,3610.86676927832,NA
"RG","140067","A","all","fwb",1.59599070385449,0.797995351927243,0.00773104127523674,3610.86676927832,NA
"RG","140067","A","all","ndl",1.34829858480747e-06,6.74149292403735e-07,0,3610.86676927832,NA
"RG","140067","A","all","total",1.68141480398718,0.840707401993588,0.00820178791187511,3610.86676927832,NA
"RG","140067","A","as","ag",0.00127306896143775,0.000636534480718875,7.71097869942846e-06,NA,NA
"RG","140067","A","as","bg",0,0,0,NA,NA
"RG","140067","A","as","total",0.00127306896143775,0.000636534480718875,7.71097869942846e-06,NA,NA
"RG","140067","A","rbu","ag",0.191081190293695,0.0955405951468474,0.000879164109643696,NA,NA
"RG","140067","A","rbu","bg",6.37972271129636e-08,3.18986135564819e-08,1.9330559815228e-10,NA,NA
"RG","140067","A","rbu","fwb",0.176097482437509,0.0880487412187544,0.000810224516694978,NA,NA
"RG","140067","A","rbu","ndl",9.71305352465011e-08,4.85652676232505e-08,0,NA,NA
"RG","140067","A","rbu","total",0.191081254090922,0.095540627045461,0.000879164302949294,NA,NA
"RG","140067","A","rei","ag",0.259468601885911,0.129734300942956,0.0016110388622487,NA,NA
"RG","140067","A","rei","bg",1.75590871324807e-07,8.77954356624036e-08,6.51442132615036e-10,NA,NA
"RG","140067","A","rei","fwb",0.259468330205943,0.129734165102971,0.0016110388622487,NA,NA
"RG","140067","A","rei","ndl",2.71679969151995e-07,1.35839984575997e-07,0,NA,NA
"RG","140067","A","rei","total",0.259468777476783,0.129734388738391,0.00161103951369083,NA,NA
"RG","140067","A","sbi","ag",0.354079605988951,0.177039802994475,0.00214465879816868,NA,NA
"RG","140067","A","sbi","bg",1.47984276082854e-07,7.39921380414271e-08,5.47541821506561e-10,NA,NA
"RG","140067","A","sbi","fwb",0.305673392904587,0.152836696452293,0.00185146374082308,NA,NA
"RG","140067","A","sbi","ndl",2.27060656273917e-07,1.13530328136958e-07,0,NA,NA
"RG","140067","A","sbi","total",0.354079753973227,0.177039876986613,0.0021446593457105,NA,NA
"RG","140067","A","sei","ag",0.00374384600909519,0.0018719230045476,2.3245539870472e-05,NA,NA
"RG","140067","A","sei","bg",0,0,0,NA,NA
"RG","140067","A","sei","total",0.00374384600909519,0.0018719230045476,2.3245539870472e-05,NA,NA
"RG","140067","A","vbe","ag",1.16722391715155,0.583611958575778,0.00537039354244651,NA,NA
"RG","140067","A","vbe","bg",5.2780675113091e-07,2.63903375565456e-07,1.59925445592666e-09,NA,NA
"RG","140067","A","vbe","fwb",1.1497748118873,0.574887405943651,0.00529011390949347,NA,NA
"RG","140067","A","vbe","ndl",8.04252941211491e-07,4.02126470605745e-07,0,NA,NA
"RG","140067","A","vbe","total",1.16722444495831,0.583612222479154,0.00537039514170096,NA,NA
"RG","140067","all","all","ag",1.68141392284487,0.840706961422437,0.00820178504660766,3610.86676927832,3
"RG","140067","all","all","bg",8.81142299369164e-07,4.40571149684583e-07,2.86526738269294e-09,3610.86676927832,3
"RG","140067","all","all","fwb",1.59599070385449,0.797995351927243,0.00773104127523674,3610.86676927832,3
"RG","140067","all","all","ndl",1.34829858480747e-06,6.74149292403735e-07,0,3610.86676927832,3
"RG","140067","all","all","total",1.68141480398718,0.840707401993588,0.00820178791187511,3610.86676927832,3
"RG","140067","all","as","ag",0.00127306896143775,0.000636534480718875,7.71097869942846e-06,NA,NA
"RG","140067","all","as","bg",0,0,0,NA,NA
"RG","140067","all","as","total",0.00127306896143775,0.000636534480718875,7.71097869942846e-06,NA,NA
"RG","140067","all","rbu","ag",0.191081190293695,0.0955405951468474,0.000879164109643696,NA,NA
"RG","140067","all","rbu","bg",6.37972271129636e-08,3.18986135564819e-08,1.9330559815228e-10,NA,NA
"RG","140067","all","rbu","fwb",0.176097482437509,0.0880487412187544,0.000810224516694978,NA,NA
"RG","140067","all","rbu","ndl",9.71305352465011e-08,4.85652676232505e-08,0,NA,NA
"RG","140067","all","rbu","total",0.191081254090922,0.095540627045461,0.000879164302949294,NA,NA
"RG","140067","all","rei","ag",0.259468601885911,0.129734300942956,0.0016110388622487,NA,NA
"RG","140067","all","rei","bg",1.75590871324807e-07,8.77954356624036e-08,6.51442132615036e-10,NA,NA
"RG","140067","all","rei","fwb",0.259468330205943,0.129734165102971,0.0016110388622487,NA,NA
"RG","140067","all","rei","ndl",2.71679969151995e-07,1.35839984575997e-07,0,NA,NA
"RG","140067","all","rei","total",0.259468777476783,0.129734388738391,0.00161103951369083,NA,NA
"RG","140067","all","sbi","ag",0.354079605988951,0.177039802994475,0.00214465879816868,NA,NA
"RG","140067","all","sbi","bg",1.47984276082854e-07,7.39921380414271e-08,5.47541821506561e-10,NA,NA
"RG","140067","all","sbi","fwb",0.305673392904587,0.152836696452293,0.00185146374082308,NA,NA
"RG","140067","all","sbi","ndl",2.27060656273917e-07,1.13530328136958e-07,0,NA,NA
"RG","140067","all","sbi","total",0.354079753973227,0.177039876986613,0.0021446593457105,NA,NA
"RG","140067","all","sei","ag",0.00374384600909519,0.0018719230045476,2.3245539870472e-05,NA,NA
"RG","140067","all","sei","bg",0,0,0,NA,NA
"RG","140067","all","sei","total",0.00374384600909519,0.0018719230045476,2.3245539870472e-05,NA,NA
"RG","140067","all","vbe","ag",1.16722391715155,0.583611958575778,0.00537039354244651,NA,NA
"RG","140067","all","vbe","bg",5.2780675113091e-07,2.63903375565456e-07,1.59925445592666e-09,NA,NA
"RG","140067","all","vbe","fwb",1.1497748118873,0.574887405943651,0.00529011390949347,NA,NA
"RG","140067","all","vbe","ndl",8.04252941211491e-07,4.02126470605745e-07,0,NA,NA
"RG","140067","all","vbe","total",1.16722444495831,0.583612222479154,0.00537039514170096,NA,NA
"RG","140068","A","all","ag",0.0017638451341476,0.000881922567073798,7.5234421378941e-06,NA,NA
"RG","140068","A","all","bg",0,0,0,NA,NA
"RG","140068","A","all","total",0.0017638451341476,0.000881922567073798,7.5234421378941e-06,NA,NA
"RG","140068","A","bah","ag",0.00154341035725408,0.000771705178627039,6.60270950833295e-06,NA,NA
"RG","140068","A","bah","bg",0,0,0,NA,NA
"RG","140068","A","bah","total",0.00154341035725408,0.000771705178627039,6.60270950833295e-06,NA,NA
"RG","140068","A","ges","ag",0.000106236112415825,5.31180562079124e-05,3.95304574299284e-07,NA,NA
"RG","140068","A","ges","bg",0,0,0,NA,NA
"RG","140068","A","ges","total",0.000106236112415825,5.31180562079124e-05,3.95304574299284e-07,NA,NA
"RG","140068","A","hbu","ag",0.000114198664477693,5.70993322388465e-05,5.25428055261866e-07,NA,NA
"RG","140068","A","hbu","bg",0,0,0,NA,NA
"RG","140068","A","hbu","total",0.000114198664477693,5.70993322388465e-05,5.25428055261866e-07,NA,NA
"RG","140068","all","all","ag",0.00938689788444397,0.00469344894222198,5.37268343089941e-05,990.21803838988,5
"RG","140068","all","all","bg",0,0,0,990.21803838988,5
"RG","140068","all","all","total",0.00938689788444397,0.00469344894222198,5.37268343089941e-05,990.21803838988,5
"RG","140068","all","bah","ag",0.00154341035725408,0.000771705178627039,6.60270950833295e-06,NA,NA
"RG","140068","all","bah","bg",0,0,0,NA,NA
"RG","140068","all","bah","total",0.00154341035725408,0.000771705178627039,6.60270950833295e-06,NA,NA
"RG","140068","all","ges","ag",0.000106236112415825,5.31180562079124e-05,3.95304574299284e-07,NA,NA
"RG","140068","all","ges","bg",0,0,0,NA,NA
"RG","140068","all","ges","total",0.000106236112415825,5.31180562079124e-05,3.95304574299284e-07,NA,NA
"RG","140068","all","hbu","ag",0.000114198664477693,5.70993322388465e-05,5.25428055261866e-07,NA,NA
"RG","140068","all","hbu","bg",0,0,0,NA,NA
"RG","140068","all","hbu","total",0.000114198664477693,5.70993322388465e-05,5.25428055261866e-07,NA,NA
"RG","140068","all","sbi","ag",0.00742198918085625,0.00371099459042813,4.49549884684463e-05,NA,NA
"RG","140068","all","sbi","bg",0,0,0,NA,NA
"RG","140068","all","sbi","total",0.00742198918085625,0.00371099459042813,4.49549884684463e-05,NA,NA
"RG","140068","all","sei","ag",0.000201063569440122,0.000100531784720061,1.24840370265372e-06,NA,NA
"RG","140068","all","sei","bg",0,0,0,NA,NA
"RG","140068","all","sei","total",0.000201063569440122,0.000100531784720061,1.24840370265372e-06,NA,NA
"RG","140068","all",NA,"ag",0,0,0,NA,NA
"RG","140068","all",NA,"bg",0,0,0,NA,NA
"RG","140068","all",NA,"total",0,0,0,NA,NA
"RG","140068",NA,"all","ag",0.00762305275029637,0.00381152637514819,4.62033921711e-05,330.072679463293,0
"RG","140068",NA,"all","bg",0,0,0,330.072679463293,0
"RG","140068",NA,"all","total",0.00762305275029637,0.00381152637514819,4.62033921711e-05,330.072679463293,0
"RG","140068",NA,"sbi","ag",0.00742198918085625,0.00371099459042813,4.49549884684463e-05,NA,NA
"RG","140068",NA,"sbi","bg",0,0,0,NA,NA
"RG","140068",NA,"sbi","total",0.00742198918085625,0.00371099459042813,4.49549884684463e-05,NA,NA
"RG","140068",NA,"sei","ag",0.000201063569440122,0.000100531784720061,1.24840370265372e-06,NA,NA
"RG","140068",NA,"sei","bg",0,0,0,NA,NA
"RG","140068",NA,"sei","total",0.000201063569440122,0.000100531784720061,1.24840370265372e-06,NA,NA
"RG","140068",NA,NA,"ag",0,0,0,NA,NA
"RG","140068",NA,NA,"bg",0,0,0,NA,NA
"RG","140068",NA,NA,"total",0,0,0,NA,NA
"RG","140187","A","all","ag",1.8017396309653,0.900869815482648,0.008743937713051,5227.11562958144,NA
"RG","140187","A","all","bg",6.60140860187258e-07,3.3007043009363e-07,2.10248762584617e-09,5227.11562958144,NA
"RG","140187","A","all","fwb",1.71613712493443,0.858068562467214,0.008354973567948,5227.11562958144,NA
"RG","140187","A","all","ndl",1.00686820468191e-06,5.03434102340958e-07,0,5227.11562958144,NA
"RG","140187","A","all","total",1.80174029110616,0.900870145553078,0.00874393981553862,5227.11562958144,NA
"RG","140187","A","gfi","ag",0.011678432702318,0.00583921635115902,5.07194332261673e-05,NA,NA
"RG","140187","A","gfi","bg",0,0,0,NA,NA
"RG","140187","A","gfi","total",0.011678432702318,0.00583921635115902,5.07194332261673e-05,NA,NA
"RG","140187","A","rbu","ag",1.44081458003545,0.720407290017725,0.0066291843276319,NA,NA
"RG","140187","A","rbu","bg",5.07512771412972e-07,2.53756385706486e-07,1.53776369738131e-09,NA,NA
"RG","140187","A","rbu","fwb",1.40087156440922,0.700435782204604,0.0064454100678468,NA,NA
"RG","140187","A","rbu","ndl",7.72682283580952e-07,3.86341141790474e-07,0,NA,NA
"RG","140187","A","rbu","total",1.44081508754823,0.720407543774115,0.00662918586539562,NA,NA
"RG","140187","A","sbi","ag",0.315265794711132,0.157632897355566,0.0019095635001012,NA,NA
"RG","140187","A","sbi","bg",1.52628088774286e-07,7.63140443871431e-08,5.6472392846486e-10,NA,NA
"RG","140187","A","sbi","fwb",0.315265560525211,0.157632780262605,0.0019095635001012,NA,NA
"RG","140187","A","sbi","ndl",2.34185921100967e-07,1.17092960550484e-07,0,NA,NA
"RG","140187","A","sbi","total",0.315265947339221,0.15763297366961,0.00190956406482513,NA,NA
"RG","140187","A","vbe","ag",0.0355677485203903,0.0177838742601952,0.000163647210942315,NA,NA
"RG","140187","A","vbe","bg",0,0,0,NA,NA
"RG","140187","A","vbe","total",0.0355677485203903,0.0177838742601952,0.000163647210942315,NA,NA
"RG","140187","all","all","ag",1.8017396309653,0.900869815482648,0.008743937713051,5227.11562958144,-1
"RG","140187","all","all","bg",6.60140860187258e-07,3.3007043009363e-07,2.10248762584617e-09,5227.11562958144,-1
"RG","140187","all","all","fwb",1.71613712493443,0.858068562467214,0.008354973567948,5227.11562958144,-1
"RG","140187","all","all","ndl",1.00686820468191e-06,5.03434102340958e-07,0,5227.11562958144,-1
"RG","140187","all","all","total",1.80174029110616,0.900870145553078,0.00874393981553862,5227.11562958144,-1
"RG","140187","all","gfi","ag",0.011678432702318,0.00583921635115902,5.07194332261673e-05,NA,NA
"RG","140187","all","gfi","bg",0,0,0,NA,NA
"RG","140187","all","gfi","total",0.011678432702318,0.00583921635115902,5.07194332261673e-05,NA,NA
"RG","140187","all","rbu","ag",1.44081458003545,0.720407290017725,0.0066291843276319,NA,NA
"RG","140187","all","rbu","bg",5.07512771412972e-07,2.53756385706486e-07,1.53776369738131e-09,NA,NA
"RG","140187","all","rbu","fwb",1.40087156440922,0.700435782204604,0.0064454100678468,NA,NA
"RG","140187","all","rbu","ndl",7.72682283580952e-07,3.86341141790474e-07,0,NA,NA
"RG","140187","all","rbu","total",1.44081508754823,0.720407543774115,0.00662918586539562,NA,NA
"RG","140187","all","sbi","ag",0.315265794711132,0.157632897355566,0.0019095635001012,NA,NA
"RG","140187","all","sbi","bg",1.52628088774286e-07,7.63140443871431e-08,5.6472392846486e-10,NA,NA
"RG","140187","all","sbi","fwb",0.315265560525211,0.157632780262605,0.0019095635001012,NA,NA
"RG","140187","all","sbi","ndl",2.34185921100967e-07,1.17092960550484e-07,0,NA,NA
"RG","140187","all","sbi","total",0.315265947339221,0.15763297366961,0.00190956406482513,NA,NA
"RG","140187","all","vbe","ag",0.0355677485203903,0.0177838742601952,0.000163647210942315,NA,NA
"RG","140187","all","vbe","bg",0,0,0,NA,NA
"RG","140187","all","vbe","total",0.0355677485203903,0.0177838742601952,0.000163647210942315,NA,NA
"RG","140252","A","all","ag",0.258450988117898,0.129225494058949,0.00112678505312665,2784.03047603907,NA
"RG","140252","A","all","bg",0,0,0,2784.03047603907,NA
"RG","140252","A","all","total",0.258450988117898,0.129225494058949,0.00112678505312665,2784.03047603907,NA
