bund_nr,lfd_nr,zwiesel,baumkennzahl,bart,alter,alter_methode,d_mess,bhd_hoehe,hoehe,kransatz,azi,hori,kraft,schi
140054,23,,-9,gfi,40,1,122,130,-9,-9,42,653,3,1
140054,24,,-9,gfi,40,1,115,130,-9,-9,44,1011,4,1
140054,25,,-9,gfi,40,1,134,130,-9,-9,64,792,3,1
140054,26,,-9,gfi,40,1,256,130,-9,-9,69,494,2,1
140054,27,,-9,gfi,40,1,209,130,-9,-9,73,916,1,1
140054,28,,-9,gfi,40,1,155,130,-9,-9,72,1033,3,1
140054,29,,-9,gfi,40,1,136,130,123,36,102,469,3,1
140054,30,,-9,gfi,40,1,188,130,147,47,144,341,3,1
140054,31,,-9,gfi,40,1,313,130,-9,-9,138,715,1,1
140054,32,,-9,gfi,40,1,309,150,159,22,132,1623,1,1
140054,33,,-9,gfi,40,1,277,130,175,35,151,1123,1,1
140054,34,,-9,gfi,40,1,282,130,-9,-9,158,1138,1,1
140054,35,,-9,gfi,40,1,217,160,-9,-9,158,553,2,1
140054,36,,-9,gfi,40,1,136,130,-9,-9,165,741,3,1
140054,37,,-9,gfi,40,1,177,130,-9,-9,182,595,3,1
140054,38,,-9,gfi,40,1,215,130,-9,-9,209,540,2,1
140054,39,,-9,gfi,40,1,338,130,-9,-9,196,987,1,1
140054,40,,-9,gfi,40,1,204,130,-9,-9,216,1183,2,1
140054,41,,-9,gfi,40,1,123,130,-9,-9,227,1127,3,1
140054,42,,-9,gfi,40,1,259,170,-9,-9,270,313,2,1
140054,43,,-9,gfi,40,1,196,130,-9,-9,258,693,2,1
140054,44,,-9,gfi,40,1,204,130,-9,-9,262,1244,2,1
140054,45,,-9,gfi,40,1,307,130,-9,-9,285,895,1,1
140054,46,,-9,gfi,40,1,232,130,-9,-9,290,471,2,1
140054,47,,-9,gfi,40,1,113,130,-9,-9,314,311,3,1
140054,48,,-9,gfi,40,1,238,130,-9,-9,304,1180,2,1
140054,49,,-9,gfi,40,1,176,130,-9,-9,309,1108,2,1
140054,50,,-9,gfi,40,1,197,130,-9,-9,316,1044,2,1
140054,51,,-9,gfi,40,1,111,130,-9,-9,322,1218,4,1
140055,1,,-9,gfi,91,1,489,130,348,159,309,885,1,1
140055,2,,-9,gfi,91,1,308,130,308,179,342,1750,3,1
140055,3,,-9,gfi,91,1,553,130,354,187,342,1235,1,1
140055,4,,-9,gfi,91,1,357,130,328,194,340,909,2,1
140055,5,,-9,gfi,91,1,441,130,347,179,346,542,2,1
140055,6,,-9,gfi,91,1,417,130,-9,-9,391,219,2,1
140055,7,,-9,gfi,91,1,440,130,-9,-9,376,719,2,1
140055,8,,-9,gfi,91,1,205,130,217,191,375,1008,4,1
140055,9,,-9,gfi,91,1,450,130,-9,-9,374,1117,2,1
140055,10,,-9,gfi,91,1,494,130,-9,-9,374,1620,1,1
140055,11,,-9,gfi,91,1,354,130,-9,-9,7,978,3,1
140055,12,,-9,gfi,91,1,495,130,-9,-9,18,1108,2,1
140055,13,,-9,gfi,91,1,377,130,-9,-9,24,1713,3,1
140055,14,,-9,gfi,91,1,558,130,-9,-9,30,1541,1,1
140055,15,,-9,gfi,91,1,539,130,365,184,39,1703,1,1
140055,16,,-9,gfi,91,1,326,130,-9,-9,74,1361,3,1
140055,17,,-9,gfi,91,1,536,130,-9,-9,91,1650,1,1
140055,18,,-9,gfi,91,1,388,130,-9,-9,85,911,3,1
140055,19,,-9,gfi,91,1,494,130,-9,-9,110,630,2,1
140055,20,,-9,gfi,91,1,356,130,-9,-9,113,1084,3,1
140055,21,,-9,gfi,91,1,339,130,-9,-9,125,1525,3,1
140055,22,,-9,gfi,91,1,303,130,-9,-9,136,1366,3,1
140055,23,,-9,gfi,91,1,370,130,-9,-9,135,1053,2,1
140055,24,,-9,gfi,91,1,252,130,270,215,136,821,4,1
140055,25,,-9,gfi,91,1,435,130,-9,-9,152,241,2,1
140055,26,,-9,gfi,91,1,446,130,-9,-9,156,1380,2,1
140055,27,,-9,gfi,91,1,391,130,-9,-9,167,1720,2,1
140055,28,,-9,gfi,91,1,263,130,-9,-9,174,928,3,1
140055,29,,-9,ges,91,1,321,130,286,96,194,1404,3,1
140055,30,,-9,tei,91,1,466,130,333,159,196,1603,2,1
140055,31,,-9,gfi,91,1,338,130,-9,-9,207,1604,3,1
140055,32,,-9,tei,91,1,353,130,297,183,219,1781,3,1
140055,33,,-9,sbi,91,1,423,130,314,188,224,1231,2,1
140055,34,,-9,gfi,91,1,366,130,-9,-9,214,554,3,1
140055,35,,-9,gfi,91,1,253,130,-9,-9,225,453,4,1
140055,36,,-9,gfi,91,1,341,130,-9,-9,290,1609,3,1
140055,37,,-9,gfi,91,1,316,130,-9,-9,298,1747,3,1
140056,1,,-9,sbi,75,1,317,130,231,139,322,236,2,1
140056,2,,-9,gfi,75,1,154,130,140,98,345,311,4,1
140056,3,,-9,gfi,75,1,310,130,205,78,341,568,2,1
140056,4,,-9,ei,75,1,274,130,121,42,352,648,4,1
140056,5,,-9,gfi,75,1,105,130,-9,-9,373,443,4,1
140056,6,,-9,vbe,75,1,172,120,90,26,370,779,4,1
140056,7,,-9,gki,75,1,368,130,214,91,387,695,2,1
140056,8,,-9,gfi,75,1,149,130,-9,-9,396,271,4,1
140056,9,,-9,gfi,75,1,182,130,-9,-9,20,414,3,1
140056,10,,-9,gfi,75,1,169,130,-9,-9,20,518,3,1
140056,11,,-9,gfi,75,1,267,130,-9,-9,8,569,2,1
140056,12,,-9,gfi,75,1,165,130,-9,-9,2,747,4,1
140056,13,,-9,sbi,75,1,219,130,-9,-9,395,1080,4,1
140056,14,,-9,sbi,75,1,181,130,147,71,396,1118,3,1
140056,15,,-9,gfi,75,1,373,130,236,86,8,1065,2,1
140056,16,,-9,gfi,75,1,131,130,-9,-9,18,1256,4,1
140056,17,,-9,gfi,75,1,254,130,-9,-9,24,1160,2,1
140056,18,,-9,gfi,75,1,138,130,-9,-9,36,1092,4,1
140056,19,,-9,gfi,75,1,308,130,-9,-9,48,867,2,1
140056,20,,-9,gfi,75,1,239,130,239,153,26,735,2,1
140056,21,,-9,gfi,75,1,113,130,-9,-9,78,164,4,1
140056,22,,-9,gfi,75,1,154,130,-9,-9,59,329,3,1
140056,23,,-9,gfi,75,1,259,130,-9,-9,65,430,2,1
140056,24,,-9,gfi,75,1,238,130,-9,-9,72,763,2,1
140056,25,,-9,gfi,75,1,240,130,-9,-9,59,1001,2,1
140056,26,,-9,gfi,75,1,313,130,-9,-9,70,1439,2,1
140056,27,,-9,gfi,75,1,269,130,-9,-9,78,1152,2,1
140056,28,,-9,gfi,75,1,259,130,-9,-9,87,732,2,1
140056,29,,-9,gfi,75,1,254,130,-9,-9,114,347,2,1
140056,30,,-9,gfi,75,1,236,130,-9,-9,113,741,2,1
140056,31,,-9,gfi,75,1,159,130,-9,-9,120,914,4,1
140056,32,,-9,gfi,75,1,259,130,-9,-9,101,1159,2,1
140056,33,,-9,gfi,75,1,368,130,-9,-9,107,1249,2,1
140056,34,,-9,gfi,75,1,234,130,-9,-9,116,1222,3,1
140056,35,,-9,gfi,75,1,440,150,251,153,136,1252,1,1
140056,36,,-9,gfi,75,1,231,130,-9,-9,139,1064,3,1
140056,37,,-9,gfi,75,1,138,130,-9,-9,147,1020,4,1
140056,38,,-9,gfi,75,1,194,130,-9,-9,153,1174,3,1
140056,39,,-9,gfi,75,1,301,130,-9,-9,162,1547,2,1
140056,40,,-9,gfi,75,1,149,130,-9,-9,163,1175,4,1
140056,41,,-9,gfi,75,1,299,130,-9,-9,153,742,2,1
140056,42,,-9,gfi,75,1,209,150,-9,-9,143,478,3,1
140056,43,,-9,gfi,75,1,149,130,-9,-9,156,304,4,1
140056,44,,-9,gfi,75,1,259,130,-9,-9,172,514,3,1
140056,45,,-9,gfi,75,1,124,130,-9,-9,171,1193,4,1
140056,46,,-9,gfi,75,1,277,130,-9,-9,189,1178,2,1
140056,47,,-9,gfi,75,1,191,130,-9,-9,191,1036,3,1
140056,48,,-9,gfi,75,1,264,130,-9,-9,186,936,2,1
140056,49,,-9,gfi,75,1,143,130,-9,-9,190,621,4,1
140056,50,,-9,gfi,75,1,235,130,-9,-9,203,693,2,1
140056,51,,-9,gfi,75,1,294,130,238,109,204,1122,2,1
140056,52,,-9,gfi,75,1,210,130,-9,-9,210,1181,3,1
140056,53,,-9,gfi,75,1,395,130,-9,-9,203,1719,1,1
140056,54,,-9,gfi,75,1,400,130,229,96,212,1480,2,1
140056,55,,-9,gfi,75,1,210,130,-9,-9,220,1239,4,1
140056,56,,-9,gfi,75,1,299,130,-9,-9,226,936,2,1
140056,57,,-9,sbi,75,1,148,130,171,95,233,1192,4,1
140056,58,,-9,gfi,75,1,147,130,-9,-9,224,606,4,1
140056,59,,-9,gfi,75,1,253,130,-9,-9,224,361,2,1
140056,60,,-9,gfi,75,1,296,130,-9,-9,228,164,2,1
140056,61,,-9,gfi,75,1,266,130,-9,-9,242,608,2,1
140056,62,,-9,bah,75,1,384,130,157,21,257,1136,4,1
140056,63,,-9,sbi,75,1,439,130,229,69,263,900,2,1
140056,64,,-9,gki,75,1,353,130,223,78,285,837,2,1
140056,65,,-9,gfi,75,1,240,130,-9,-9,277,437,3,1
140056,66,,-9,gfi,75,1,102,130,114,92,305,453,4,1
140056,67,,-9,sbi,75,1,207,130,191,86,311,628,3,1
140057,1,,-9,gfi,67,1,159,150,161,130,152,164,4,1
140057,2,,-9,gfi,67,1,355,130,242,127,265,204,2,1
140057,3,,-9,gfi,67,1,325,130,-9,-9,196,546,2,1
140057,4,,-9,gfi,67,1,306,130,-9,-9,184,812,2,1
140057,5,,-9,gfi,67,1,163,130,-9,-9,195,837,4,1
140057,6,,-9,gfi,67,1,337,130,-9,-9,178,1208,2,1
140057,7,,-9,tei,151,5,477,130,253,99,255,1045,2,1
140057,8,,-9,gfi,67,1,566,130,270,93,280,1241,1,1
140057,9,,-9,gfi,67,1,388,130,-9,-9,318,1560,2,1
140057,10,,-9,gfi,67,1,400,130,-9,-9,352,1327,2,1
140057,11,,-9,gfi,67,1,235,130,-9,-9,360,1055,3,1
140057,12,,-9,gfi,67,1,218,130,-9,-9,354,809,3,1
140057,13,,-9,gfi,67,1,424,130,-9,-9,330,926,2,1
140057,14,,-9,gfi,67,1,324,130,-9,-9,329,522,2,1
140057,15,,-9,gfi,67,1,130,130,145,110,318,242,4,1
140057,16,,-9,gfi,67,1,249,130,-9,-9,10,366,3,1
140057,17,,-9,gfi,67,1,270,130,-9,-9,397,579,3,1
140057,18,,-9,gfi,67,1,150,130,-9,-9,4,819,4,1
140057,19,,-9,gfi,67,1,412,130,-9,-9,382,943,2,1
140057,20,,-9,gfi,67,1,331,130,-9,-9,397,1705,2,1
140057,21,,-9,gfi,67,1,342,130,-9,-9,16,1382,2,1
140057,22,,-9,gfi,67,1,321,130,-9,-9,53,1266,2,1
140057,23,,-9,gfi,67,1,222,130,-9,-9,46,1195,3,1
140057,24,,-9,gfi,67,1,345,130,-9,-9,47,982,2,1
140057,25,,-9,gfi,67,1,322,130,-9,-9,53,607,2,1
140057,26,,-9,gfi,67,1,219,130,236,145,81,573,3,1
140057,27,,-9,gfi,67,1,448,130,-9,-9,125,511,1,1
140057,28,,-9,gfi,67,1,156,130,-9,-9,118,886,4,1
140057,29,,-9,gfi,67,1,323,130,258,157,74,1258,2,1
140057,30,,-9,tei,104,1,326,130,188,73,100,1565,3,1
140057,31,,-9,gfi,67,1,412,130,266,137,114,1704,2,1
140057,32,,-9,gfi,67,1,178,130,-9,-9,114,1150,4,1
140057,33,,-9,gfi,67,1,384,130,-9,-9,104,1063,2,1
140057,34,,-9,gfi,67,1,298,130,236,123,134,1108,3,1
140057,35,,-9,gfi,67,1,343,130,-9,-9,159,1523,2,1
140058,1,,-9,gfi,47,1,270,130,208,98,5,169,2,1
140058,2,,-9,gfi,47,1,316,130,-9,-9,54,426,2,1
140058,3,,-9,gfi,47,1,226,130,-9,-9,63,581,3,1
140058,4,,-9,gfi,47,1,283,130,-9,-9,65,725,2,1
140058,5,,-9,gfi,47,1,205,130,187,77,54,1215,3,1
140058,6,,-9,gfi,47,1,424,130,245,105,78,1060,1,1
140058,7,,-9,gfi,47,1,289,130,-9,-9,93,1063,2,1
140058,8,,-9,gfi,47,1,187,130,-9,-9,99,789,3,1
140058,9,,-9,gfi,47,1,199,130,-9,-9,104,647,3,1
140058,10,,-9,gfi,47,1,143,130,-9,-9,121,447,4,1
140058,11,,-9,gfi,47,1,194,130,-9,-9,134,362,3,1
140058,12,,-9,gfi,47,1,105,130,-9,-9,218,92,4,1
140058,13,,-9,gfi,47,1,126,130,-9,-9,116,121,4,1
140058,14,,-9,gfi,47,1,155,130,-9,-9,84,389,4,1
140058,15,,-9,gfi,47,1,298,130,-9,-9,147,556,2,1
140058,16,,-9,gfi,47,1,204,130,-9,-9,124,733,3,1
140058,17,,-9,gfi,47,1,238,130,-9,-9,110,1001,2,1
140058,18,,-9,gfi,47,1,169,130,-9,-9,124,1019,3,1
140058,19,,-9,gfi,47,1,216,130,-9,-9,149,802,3,1
140058,20,,-9,gfi,47,1,304,130,-9,-9,179,907,2,1
140058,21,,-9,gfi,47,1,236,130,-9,-9,162,938,2,1
140058,22,,-9,gfi,47,1,159,130,-9,-9,152,975,3,1
140058,23,,-9,gfi,47,1,212,130,-9,-9,142,1069,3,1
140058,24,,-9,gfi,47,1,236,130,-9,-9,133,1140,2,1
140058,25,,-9,gfi,47,1,237,150,-9,-9,162,1193,2,1
140058,26,,-9,gfi,47,1,301,130,-9,-9,168,1614,2,1
140058,27,,-9,gfi,47,1,318,130,-9,-9,197,1472,2,1
140058,28,,-9,gfi,47,1,194,130,-9,-9,196,967,3,1
140058,29,,-9,gfi,47,1,291,130,-9,-9,217,1160,2,1
140058,30,,-9,gfi,47,1,146,130,-9,-9,231,1106,3,1
140058,31,,-9,gfi,47,1,309,130,-9,-9,217,902,2,1
140058,32,,-9,gfi,47,1,319,130,-9,-9,202,567,2,1
140058,33,,-9,gfi,47,1,225,130,-9,-9,217,667,3,1
140058,34,,-9,gfi,47,1,183,130,-9,-9,236,893,3,1
140058,35,,-9,gfi,47,1,243,130,-9,-9,244,1117,2,1
140058,36,,-9,gfi,47,1,190,130,-9,-9,256,1042,3,1
140058,37,,-9,gfi,47,1,269,130,-9,-9,250,821,2,1
140058,38,,-9,gfi,47,1,117,130,-9,-9,271,1239,4,1
140058,39,,-9,gfi,47,1,246,130,-9,-9,269,958,2,1
140058,40,,-9,gfi,47,1,248,130,-9,-9,259,379,2,1
140058,41,,-9,gfi,47,1,287,130,-9,-9,297,413,2,1
140058,42,,-9,gfi,47,1,277,130,-9,-9,292,562,2,1
140058,43,,-9,gfi,47,1,290,130,-9,-9,286,839,2,1
140058,44,,-9,gfi,47,1,167,130,-9,-9,283,983,3,1
140058,45,,-9,gfi,47,1,168,130,169,87,282,1137,3,1
140058,46,,-9,gfi,47,1,350,130,231,105,280,1410,1,1
140058,47,,-9,gfi,47,1,306,130,217,88,287,1742,2,1
140058,48,,-9,gfi,36,2,108,130,-9,-9,317,1070,4,1
140058,49,,-9,gfi,36,2,186,130,-9,-9,343,837,3,1
140058,50,,-9,tei,36,5,137,130,121,56,343,394,4,1
140058,51,,-9,gfi,36,2,192,130,-9,-9,393,852,3,1
140058,52,,-9,gfi,36,2,115,130,-9,-9,399,899,4,1
140058,53,,-9,gfi,36,2,126,130,-9,-9,12,1054,4,1
140058,54,,-9,gfi,36,2,123,130,116,26,38,1037,4,1
140058,55,,-9,gfi,36,2,150,130,-9,-9,396,1123,4,1
140058,56,,-9,gfi,36,2,100,130,-9,-9,385,1050,4,1
140058,57,,-9,gfi,36,2,178,130,-9,-9,359,995,4,1
140058,58,,-9,gfi,36,2,150,130,-9,-9,334,1119,4,1
140058,59,,-9,gfi,36,2,102,130,-9,-9,329,1176,4,1
140058,60,,-9,gfi,36,2,117,130,-9,-9,347,1251,4,1
140058,61,,-9,gfi,36,2,121,130,-9,-9,356,1193,4,1
140058,62,,-9,gfi,36,2,198,130,-9,-9,368,1187,4,1
140058,63,,-9,gfi,36,2,154,130,-9,-9,379,1216,4,1
140058,64,,-9,gfi,36,2,163,130,-9,-9,383,1244,4,1
140058,65,,-9,gfi,36,2,119,130,-9,-9,388,1260,4,1
140059,1,,-9,sbi,71,1,333,130,284,149,111,146,2,1
140059,2,,-9,sbi,71,1,312,130,-9,-9,131,686,2,1
140059,3,,-9,tei,31,5,107,130,66,15,125,828,-9,2
140059,4,,-9,gki,71,1,311,130,-9,-9,160,1709,2,1
140059,5,,-9,sbi,71,1,245,130,250,156,185,1213,2,1
140059,6,,-9,gfi,46,5,203,130,115,21,187,1101,-9,2
140059,7,,-9,sbi,71,1,177,130,222,164,198,1145,3,1
140059,8,,-9,sbi,71,1,316,130,-9,-9,194,737,2,1
140059,9,,-9,sbi,71,1,224,130,-9,-9,240,382,3,1
140059,10,,-9,sbi,71,1,150,130,-9,-9,233,582,4,1
140059,11,,-9,sbi,71,1,153,130,-9,-9,239,811,4,1
140059,12,,-9,sbi,71,1,267,130,247,188,212,1093,2,1
140059,13,,-9,gfi,46,5,177,130,134,20,230,1025,-9,2
140059,14,,-9,sbi,71,1,285,130,-9,-9,241,979,3,1
140059,15,,-9,sbi,71,1,218,130,-9,-9,265,907,3,1
140059,16,,-9,sbi,71,1,190,130,-9,-9,270,625,3,1
140059,17,,-9,sbi,71,1,208,130,-9,-9,316,593,3,1
140059,18,,-9,sbi,71,1,312,130,-9,-9,302,885,2,1
140059,19,,-9,sbi,71,1,203,130,-9,-9,285,1215,3,1
140059,20,,-9,sbi,71,1,359,130,269,183,310,1767,1,1
140059,21,,-9,gki,71,1,331,130,261,202,350,1565,2,1
140059,22,,-9,sbi,71,1,243,130,-9,-9,337,1120,3,1
140059,23,,-9,sbi,71,1,340,150,-9,-9,348,750,2,1
140059,24,,-9,sbi,71,1,175,130,-9,-9,352,320,4,1
140059,25,,-9,sbi,71,1,364,130,-9,-9,392,653,1,1
140059,26,,-9,sbi,71,1,211,130,-9,-9,360,1058,3,1
140059,27,,-9,gki,71,1,279,130,235,175,384,1250,3,1
140059,28,,-9,gki,71,1,315,130,-9,-9,388,1666,2,1
140059,29,,-9,gki,71,1,395,130,284,222,398,1372,1,1
140059,30,,-9,gki,71,1,325,130,258,201,31,1720,2,1
140059,31,,-9,gki,71,1,354,130,278,205,43,1112,2,1
140059,32,,-9,sbi,71,1,308,130,-9,-9,54,1534,2,1
140059,33,,-9,str,71,1,331,130,227,129,69,1149,3,1
140059,34,,-9,sbi,71,1,377,130,-9,-9,80,588,2,1
140059,35,,-9,str,71,1,345,130,228,125,97,1076,3,1
140060,1,,-9,sbi,71,1,236,130,244,154,145,321,3,1
140060,2,,-9,wli,51,5,171,130,132,66,154,560,4,1
140060,3,,-9,sbi,71,1,283,130,279,185,153,934,2,1
140060,4,,-9,sbi,71,1,192,130,237,168,177,1113,3,1
140060,5,,-9,sbi,71,1,222,130,-9,-9,187,1224,2,1
140060,6,,-9,sbi,71,1,229,130,-9,-9,204,1020,2,1
140060,7,,-9,sbi,71,1,129,130,-9,-9,201,977,3,1
140060,8,,-9,sbi,71,1,102,130,-9,-9,194,695,4,1
140060,9,,-9,sbi,71,1,102,130,-9,-9,200,630,4,1
140060,10,,-9,sbi,71,1,146,130,-9,-9,194,440,3,1
140060,11,,-9,sbi,71,1,103,130,-9,-9,220,351,4,1
140060,12,,-9,sbi,71,1,160,150,-9,-9,237,583,3,1
140060,13,,-9,sbi,71,1,267,130,-9,-9,240,743,2,1
140060,14,,-9,sbi,71,1,118,130,180,143,216,1055,3,1
140060,15,,-9,sbi,71,1,185,130,-9,-9,264,785,3,1
140060,16,,-9,sbi,71,1,138,150,-9,-9,269,1234,4,1
140060,17,,-9,sbi,71,1,410,130,272,158,272,1553,1,1
140060,18,,-9,wli,36,5,118,130,109,42,289,1096,4,1
140060,19,,-9,sbi,71,1,94,130,105,80,303,547,4,1
140060,20,,-9,sbi,71,1,392,120,257,153,321,1063,2,1
140060,21,,-9,sbi,71,1,147,130,-9,-9,339,952,4,1
140060,22,,-9,sbi,71,1,246,130,-9,-9,362,1117,3,1
140060,23,,-9,sbi,71,1,170,130,-9,-9,389,947,4,1
140060,24,,-9,sbi,71,1,222,130,-9,-9,398,862,3,1
140060,25,,-9,sbi,71,1,113,130,-9,-9,379,618,4,1
140060,26,,-9,sbi,71,1,333,130,263,170,349,472,2,1
140060,27,,-9,sbi,71,1,122,130,-9,-9,44,438,4,1
140060,28,,-9,sbi,71,1,276,130,-9,-9,36,612,2,1
140060,29,,-9,slb,51,5,126,130,134,81,35,1022,4,1
140060,30,,-9,sei,121,1,547,130,252,144,19,1752,2,3
140060,31,,-9,sei,121,1,650,130,295,172,39,1300,1,3
140060,32,,-9,sbi,71,1,199,130,-9,-9,80,461,3,1
140060,33,,-9,sbi,71,1,151,130,-9,-9,99,697,3,1
140060,34,,-9,sbi,71,1,200,130,-9,-9,94,893,3,1
140060,35,,-9,slb,51,5,147,130,135,90,109,1073,4,1
140060,36,,-9,sei,121,1,752,130,273,154,106,1733,2,3
140060,37,,-9,sei,121,1,516,130,249,147,145,1620,2,3
140060,38,,-9,sbi,71,1,133,130,-9,-9,120,867,4,1
140060,39,,-9,slb,51,5,122,130,157,80,116,790,4,1
140061,1,,-9,gki,71,1,273,130,177,131,210,101,2,1
140061,2,,-9,gki,71,1,253,130,-9,-9,219,1079,2,1
140061,3,,-9,tei,104,1,335,130,166,97,238,1717,2,1
140061,4,,-9,gki,71,1,240,130,186,139,255,1095,2,1
140061,5,,-9,gki,71,1,174,130,170,128,234,788,3,1
140061,6,,-9,gki,71,1,269,130,-9,-9,255,757,2,1
140061,7,,-9,sbi,36,5,105,130,95,61,272,490,4,1
140061,8,,-9,gki,71,1,271,130,-9,-9,296,581,2,1
140061,9,,-9,gki,71,1,125,130,146,129,307,486,4,1
140061,10,,-9,gki,71,1,263,130,-9,-9,315,785,2,1
140061,11,,-9,gki,71,1,342,130,-9,-9,295,1282,1,1
140061,12,,-9,gki,71,1,200,130,-9,-9,365,1255,3,1
140061,13,,-9,gki,71,1,290,130,-9,-9,384,1254,2,1
140061,14,,-9,tei,104,1,202,130,156,88,354,810,3,1
140061,15,,-9,gki,71,1,226,130,-9,-9,371,694,3,1
140061,16,,-9,gki,71,1,280,130,-9,-9,375,402,2,1
140061,17,,-9,gki,71,1,210,150,-9,-9,38,204,3,1
140061,18,,-9,gki,71,1,99,130,132,118,26,513,4,1
140061,19,,-9,tei,71,1,317,130,172,107,19,622,2,1
140061,20,,-9,gki,71,1,249,130,-9,-9,30,1093,3,1
140061,21,,-9,gki,71,1,245,130,-9,-9,66,1184,2,1
140061,22,,-9,gki,71,1,296,130,-9,-9,57,937,2,1
140061,23,,-9,gki,71,1,174,130,-9,-9,65,378,3,1
140061,24,,-9,gki,71,1,228,130,-9,-9,94,347,2,1
140061,25,,-9,gki,71,1,254,130,-9,-9,111,671,2,1
140061,26,,-9,gki,71,1,338,130,199,116,98,1741,2,1
140061,27,,-9,gki,71,1,342,130,-9,-9,119,1225,2,1
140061,28,,-9,tei,104,1,380,130,194,88,140,1014,2,1
140061,29,,-9,tei,104,1,523,130,188,76,171,1760,2,1
140061,30,,-9,gki,71,1,310,130,-9,-9,192,1567,2,1
140061,31,,-9,gki,71,1,221,130,-9,-9,168,847,2,1
140061,32,,-9,gki,71,1,250,130,-9,-9,183,766,2,1
140061,33,,-9,gki,71,1,158,130,-9,-9,185,614,2,1
140061,34,,-9,gki,71,1,271,130,-9,-9,180,403,2,1
140061,35,,-9,gki,71,1,232,130,-9,-9,202,1158,2,1
140062,1,,-9,gki,58,1,142,130,-9,-9,352,269,4,1
140062,2,,-9,gki,58,1,162,130,-9,-9,340,452,3,1
140062,3,,-9,gki,58,1,252,130,-9,-9,353,505,2,1
140062,4,,-9,gki,58,1,234,130,-9,-9,331,766,2,1
140062,5,,-9,gki,58,1,249,130,-9,-9,339,768,2,1
140062,6,,-9,gki,58,1,270,130,-9,-9,341,1208,2,1
140062,7,,-9,gki,58,1,244,130,-9,-9,359,1203,2,1
140062,8,,-9,gki,58,1,156,130,-9,-9,369,1020,3,1
140062,9,,-9,gki,58,1,236,130,-9,-9,381,1062,2,1
140062,10,,-9,gki,58,1,322,130,-9,-9,386,521,2,1
140062,11,,-9,gki,58,1,268,130,-9,-9,391,1146,2,1
140062,12,,-9,gki,58,1,342,150,-9,-9,373,1685,1,1
140062,13,,-9,gki,58,1,319,130,-9,-9,20,1531,1,1
140062,14,,-9,gki,58,1,213,130,-9,-9,39,1080,3,1
140062,15,,-9,gki,58,1,280,150,-9,-9,49,1037,2,1
140062,16,,-9,gki,58,1,298,130,-9,-9,59,1093,2,1
140062,17,,-9,gki,58,1,219,150,-9,-9,50,748,3,1
140062,18,,-9,gki,58,1,193,130,-9,-9,29,441,3,1
140062,19,,-9,gki,58,1,144,130,-9,-9,68,147,4,1
140062,20,,-9,gki,58,1,293,130,-9,-9,95,392,2,1
140062,21,,-9,gki,58,1,151,150,-9,-9,61,540,4,1
140062,22,,-9,gki,58,1,314,130,-9,-9,71,689,2,1
140062,23,,-9,gki,58,1,301,130,-9,-9,95,719,2,1
140062,24,,-9,gki,58,1,265,130,-9,-9,87,988,2,1
140062,25,,-9,gki,58,1,248,130,-9,-9,80,1233,2,1
140062,26,,-9,gki,58,1,212,130,-9,-9,92,1132,2,1
140062,27,,-9,gki,58,1,241,130,-9,-9,111,1069,2,1
140062,28,,-9,gki,58,1,135,130,-9,-9,107,1210,4,1
140062,29,,-9,gki,58,1,234,130,-9,-9,130,1133,2,1
140062,30,,-9,gki,58,1,145,130,-9,-9,141,1172,3,1
140062,31,,-9,gki,58,1,214,130,-9,-9,135,744,2,1
140062,32,,-9,gki,58,1,193,130,-9,-9,131,581,3,1
140062,33,,-9,gki,58,1,135,130,-9,-9,189,332,4,1
140062,34,,-9,gki,58,1,311,130,-9,-9,170,634,1,1
140062,35,,-9,gki,58,1,220,130,-9,-9,154,817,2,1
140062,36,,-9,gki,58,1,235,130,-9,-9,151,1026,2,1
140062,37,,-9,gki,58,1,175,150,-9,-9,147,1255,3,1
140062,38,,-9,gki,58,1,286,130,-9,-9,172,1108,2,1
140062,39,,-9,gki,58,1,253,130,-9,-9,188,869,2,1
140062,40,,-9,gki,58,1,154,130,-9,-9,206,960,3,1
140062,41,,-9,gki,58,1,319,130,-9,-9,220,1366,1,1
140062,42,,-9,gki,58,1,185,130,-9,-9,231,1182,3,1
140062,43,,-9,gki,58,1,300,150,-9,-9,245,1598,2,1
140062,44,,-9,gki,58,1,221,130,-9,-9,249,1111,3,1
140062,45,,-9,gki,58,1,135,150,-9,-9,262,1152,4,1
140062,46,,-9,gki,58,1,219,130,-9,-9,254,978,2,1
140062,47,,-9,gki,58,1,193,130,-9,-9,246,733,3,1
140062,48,,-9,gki,58,1,246,130,-9,-9,247,465,2,1
140062,49,,-9,gki,58,1,217,130,-9,-9,264,556,2,1
140062,50,,-9,gki,58,1,221,130,-9,-9,289,418,2,1
140062,51,,-9,gki,58,1,205,130,218,177,301,405,2,1
140062,52,,-9,gki,58,1,158,130,-9,-9,289,597,4,1
140062,53,,-9,gki,58,1,167,150,-9,-9,283,882,3,1
140062,54,,-9,gki,58,1,263,130,-9,-9,316,1249,2,1
140062,55,,-9,gki,58,1,346,130,227,162,321,1625,1,1
140062,56,,-9,gki,58,1,135,130,169,142,308,1053,4,1
140062,57,,-9,gki,58,1,255,130,227,173,298,948,2,1
140062,59,,-9,gki,58,1,174,130,207,180,306,612,3,1
140063,1,,-9,gki,99,1,317,130,-9,-9,251,229,3,1
