bund_nr,labor,labornr,otprobe,utprobe
50083,200,000012807/023_33,0,5
50083,200,000012807/024_34,5,10
50083,100,0812428,0,5
50083,200,000012807/024_34,5,10
50083,200,000012807/025_35,10,30
50083,100,0812428,0,5
50083,100,0812428,0,5
50083,200,000012807/026_36,30,60
50083,200,000012807/024_34,5,10
50083,200,000012807/023_33,0,5
50083,200,000012807/026_36,30,60
50083,200,000012807/023_33,0,5
50083,200,000012807/023_33,0,5
50083,200,000012807/025_35,10,30
50083,100,0812429,5,10
50083,100,0812429,5,10
50083,180,vTI50083_0_5,0,5
50083,200,000012807/026_36,30,60
50083,100,0812428,0,5
50083,100,0812428,0,5
50083,100,0812428,0,5
50083,200,000012807/024_34,5,10
50083,200,000012807/023_33,0,5
50083,200,000012807/023_33,0,5
50083,200,000012807/023_33,0,5
50083,200,000012807/026_36,30,60
50083,200,000012807/023_33,0,5
50083,200,000012807/023_33,0,5
50083,180,vTI50083_5_10,5,10
50083,200,000012807/023_33,0,5
50083,200,000012807/024_34,5,10
50083,200,000012807/024_34,5,10
50083,200,000012807/024_34,5,10
50083,200,000012807/026_36,30,60
50083,200,000012807/025_35,10,30
50083,200,000012807/026_36,30,60
50083,100,0812429,5,10
50083,200,000012807/024_34,5,10
50083,200,000012807/025_35,10,30
50083,200,000012807/024_34,5,10
50083,200,000012807/025_35,10,30
50083,200,000012807/024_34,5,10
50083,200,000012807/026_36,30,60
50083,200,000012807/023_33,0,5
50083,200,000012807/024_34,5,10
50083,200,000012807/024_34,5,10
50083,200,000012807/026_36,30,60
50083,200,000012807/024_34,5,10
50083,100,0812428,0,5
50083,200,000012807/024_34,5,10
50083,200,000012807/023_33,0,5
50083,200,000012807/025_35,10,30
50083,200,000012807/025_35,10,30
50083,200,000012807/026_36,30,60
50083,200,000012807/026_36,30,60
50083,200,000012807/026_36,30,60
50083,200,000012807/024_34,5,10
50083,200,000012807/025_35,10,30
50083,100,0812428,0,5
50083,200,000012807/024_34,5,10
50083,100,0812429,5,10
50083,200,000012807/025_35,10,30
50083,200,000012807/026_36,30,60
50083,200,000012807/023_33,0,5
50083,200,000012807/024_34,5,10
50083,100,0812428,0,5
50083,200,000012807/025_35,10,30
50083,200,000012807/025_35,10,30
50083,200,000012807/026_36,30,60
50083,200,000012807/023_33,0,5
50083,200,000012807/023_33,0,5
50083,200,000012807/023_33,0,5
50083,200,000012807/024_34,5,10
50083,200,000012807/024_34,5,10
50083,200,000012807/026_36,30,60
50083,200,000012807/024_34,5,10
50083,200,000012807/024_34,5,10
50083,200,000012807/024_34,5,10
50083,180,vTI50083_10_30,10,30
50083,200,000012807/023_33,0,5
50083,200,000012807/024_34,5,10
50083,200,000012807/023_33,0,5
50083,200,000012807/024_34,5,10
50083,200,000012807/024_34,5,10
50083,100,0812429,5,10
50083,100,0812428,0,5
50083,100,0812429,5,10
50083,100,0812428,0,5
50083,100,0812429,5,10
50083,200,000012807/023_33,0,5
50083,100,0812428,0,5
50083,200,000012807/024_34,5,10
50083,200,000012807/024_34,5,10
50083,200,000012807/023_33,0,5
50083,200,000012807/026_36,30,60
50083,200,000012807/024_34,5,10
50083,200,000012807/023_33,0,5
50083,200,000012807/026_36,30,60
50083,200,000012807/026_36,30,60
50083,200,000012807/024_34,5,10
50083,200,000012807/026_36,30,60
50083,100,0812428,0,5
50083,200,000012807/024_34,5,10
50083,200,000012807/026_36,30,60
50083,200,000012807/023_33,0,5
50083,200,000012807/026_36,30,60
50083,200,000012807/024_34,5,10
50083,200,000012807/023_33,0,5
50083,100,0812428,0,5
50083,180,vTI50083_5_10,5,10
50083,100,0812428,0,5
50083,200,000012807/023_33,0,5
50083,100,0812429,5,10
50083,200,000012807/023_33,0,5
50083,180,vTI50083_10_30,10,30
50083,200,000012807/024_34,5,10
50083,200,000012807/023_33,0,5
50083,200,000012807/023_33,0,5
50083,200,000012807/025_35,10,30
50083,200,000012807/026_36,30,60
50083,200,000012807/026_36,30,60
50083,200,000012807/026_36,30,60
50083,200,000012807/026_36,30,60
50083,200,000012807/023_33,0,5
50083,200,000012807/025_35,10,30
50083,100,0812429,5,10
50083,180,vTI50083_0_5,0,5
50083,200,000012807/023_33,0,5
50083,200,000012807/025_35,10,30
50083,100,0812429,5,10
50083,200,000012807/023_33,0,5
50083,200,000012807/024_34,5,10
50083,180,vTI50083_30_60,30,60
50083,200,000012807/024_34,5,10
50084,200,000012196/097_34,5,10
50084,100,0812766,5,10
50084,100,0812578,0,5
50084,100,0812578,0,5
50084,100,0812578,0,5
50084,100,0812768,35,50
50084,100,0812768,35,50
50084,100,0812579,5,10
50084,100,0812767,10,15
50084,200,000012196/097_34,5,10
50084,200,000012196/097_34,5,10
50084,200,000012196/097_34,5,10
50084,100,0812579,5,10
50084,100,0812765,0,5
50084,200,000012196/098_35,10,30
50084,200,000012196/098_35,10,30
50084,200,000012196/097_34,5,10
50084,200,000012196/097_34,5,10
50084,200,000012196/097_34,5,10
50084,200,000012196/097_34,5,10
50084,200,000012196/097_34,5,10
50084,200,000012196/098_35,10,30
50084,100,0812765,0,5
50084,100,0812578,0,5
50084,100,0812765,0,5
50084,100,0812766,5,10
50084,100,0812765,0,5
50084,100,0812766,5,10
50084,100,0812765,0,5
50084,200,000012196/096_33,0,5
50084,100,0812765,0,5
50084,200,000012196/099_36,30,60
50084,200,000012196/099_36,30,60
50084,100,0812579,5,10
50084,200,000012196/096_33,0,5
50084,200,000012196/096_33,0,5
50084,200,000012196/096_33,0,5
50084,200,000012196/096_33,0,5
50084,200,000012196/096_33,0,5
50084,200,000012196/096_33,0,5
50084,200,000012196/098_35,10,30
50084,200,000012196/099_36,30,60
50084,100,0812768,35,50
50084,100,0812768,35,50
50084,100,0812767,10,15
50084,100,0812767,10,15
50084,100,0812766,5,10
50084,200,000012196/099_36,30,60
50084,200,000012196/096_33,0,5
50084,100,0812579,5,10
50084,200,000012196/099_36,30,60
50084,200,000012196/096_33,0,5
50084,100,0812579,5,10
50084,100,0812768,35,50
50084,100,0812579,5,10
50084,200,000012196/096_33,0,5
50084,200,000012196/096_33,0,5
50084,200,000012196/096_33,0,5
50084,200,000012196/096_33,0,5
50084,100,0812579,5,10
50084,200,000012196/097_34,5,10
50084,200,000012196/097_34,5,10
50084,200,000012196/097_34,5,10
50084,100,0812579,5,10
50084,200,000012196/097_34,5,10
50084,180,vTI50084_10_30,10,30
50084,100,0812579,5,10
50084,100,0812765,0,5
50084,100,0812579,5,10
50084,200,000012196/099_36,30,60
50084,100,0812578,0,5
50084,200,000012196/099_36,30,60
50084,200,000012196/096_33,0,5
50084,100,0812765,0,5
50084,100,0812765,0,5
50084,200,000012196/097_34,5,10
50084,200,000012196/097_34,5,10
50084,100,0812766,5,10
50084,100,0812766,5,10
50084,100,0812579,5,10
50084,100,0812767,10,15
50084,100,0812767,10,15
50084,100,0812768,35,50
50084,100,0812765,0,5
50084,100,0812578,0,5
50084,100,0812765,0,5
50084,200,000012196/096_33,0,5
50084,200,000012196/096_33,0,5
50084,200,000012196/096_33,0,5
50084,200,000012196/098_35,10,30
50084,200,000012196/098_35,10,30
50084,200,000012196/097_34,5,10
50084,200,000012196/098_35,10,30
50084,200,000012196/096_33,0,5
50084,200,000012196/099_36,30,60
50084,200,000012196/098_35,10,30
50084,100,0812768,35,50
50084,100,0812768,35,50
50084,100,0812768,35,50
50084,100,0812766,5,10
50084,100,0812768,35,50
50084,200,000012196/096_33,0,5
50084,200,000012196/096_33,0,5
50084,100,0812768,35,50
50084,180,vTI50084_0_5,0,5
50084,200,000012196/097_34,5,10
50084,200,000012196/097_34,5,10
50084,200,000012196/097_34,5,10
50084,200,000012196/097_34,5,10
50084,200,000012196/097_34,5,10
50084,200,000012196/097_34,5,10
50084,100,0812578,0,5
50084,100,0812579,5,10
50084,200,000012196/096_33,0,5
50084,200,000012196/098_35,10,30
50084,180,vTI50084_0_5,0,5
50084,100,0812578,0,5
50084,100,0812578,0,5
50084,200,000012196/096_33,0,5
50084,200,000012196/096_33,0,5
50084,200,000012196/099_36,30,60
50084,100,0812767,10,15
50084,100,0812767,10,15
50084,200,000012196/098_35,10,30
50084,200,000012196/098_35,10,30
50084,100,0812766,5,10
50084,200,000012196/099_36,30,60
50084,180,vTI50084_10_30,10,30
50084,200,000012196/096_33,0,5
50084,200,000012196/098_35,10,30
50084,180,vTI50084_5_10,5,10
50084,200,000012196/096_33,0,5
50084,200,000012196/096_33,0,5
50084,200,000012196/096_33,0,5
50084,100,0812768,35,50
50084,100,0812765,0,5
50084,100,0812765,0,5
50084,100,0812765,0,5
50084,100,0812579,5,10
50084,100,0812765,0,5
50084,100,0812765,0,5
50084,100,0812579,5,10
50084,100,0812578,0,5
50084,200,000012196/098_35,10,30
50084,200,000012196/096_33,0,5
50084,200,000012196/096_33,0,5
50084,200,000012196/097_34,5,10
50084,200,000012196/097_34,5,10
50084,200,000012196/097_34,5,10
50084,200,000012196/098_35,10,30
50084,200,000012196/099_36,30,60
50084,200,000012196/097_34,5,10
50084,200,000012196/096_33,0,5
50084,200,000012196/097_34,5,10
50084,200,000012196/096_33,0,5
50084,200,000012196/099_36,30,60
50084,200,000012196/097_34,5,10
50084,200,000012196/097_34,5,10
50084,200,000012196/097_34,5,10
50084,200,000012196/096_33,0,5
50084,200,000012196/099_36,30,60
50084,200,000012196/098_35,10,30
50084,200,000012196/098_35,10,30
50084,200,000012196/098_35,10,30
50084,200,000012196/099_36,30,60
50084,200,000012196/099_36,30,60
50084,200,000012196/097_34,5,10
50084,200,000012196/097_34,5,10
50084,100,0812579,5,10
50084,100,0812578,0,5
50084,100,0812578,0,5
50084,100,0812766,5,10
50084,100,0812767,10,15
50084,100,0812767,10,15
50084,100,0812766,5,10
50084,100,0812768,35,50
50084,100,0812768,35,50
50084,200,000012196/096_33,0,5
50084,200,000012196/096_33,0,5
50084,200,000012196/096_33,0,5
50084,200,000012196/099_36,30,60
50084,200,000012196/099_36,30,60
50084,200,000012196/099_36,30,60
50084,100,0812766,5,10
50084,100,0812766,5,10
50084,180,vTI50084_5_10,5,10
50084,100,0812767,10,15
50084,200,000012196/096_33,0,5
50084,200,000012196/096_33,0,5
50084,100,0812767,10,15
50084,100,0812766,5,10
50084,200,000012196/097_34,5,10
50084,100,0812768,35,50
50084,100,0812578,0,5
50084,100,0812578,0,5
50084,100,0812766,5,10
50084,100,0812767,10,15
50084,100,0812767,10,15
50084,100,0812768,35,50
50084,100,0812767,10,15
50084,200,000012196/096_33,0,5
50084,200,000012196/098_35,10,30
50084,100,0812578,0,5
50084,100,0812766,5,10
50084,200,000012196/097_34,5,10
50084,100,0812579,5,10
50084,200,000012196/097_34,5,10
50084,100,0812578,0,5
50084,200,000012196/097_34,5,10
50084,200,000012196/097_34,5,10
50084,100,0812767,10,15
50084,200,000012196/096_33,0,5
50084,100,0812767,10,15
50084,100,0812766,5,10
50084,200,000012196/097_34,5,10
50084,200,000012196/097_34,5,10
50085,200,000012254/019_33,0,5
50085,200,000012254/020_34,5,10
50085,200,000012254/019_33,0,5
50085,200,000012254/019_33,0,5
50085,180,vTI50085_0_5,0,5
50085,180,vTI50085_10_30,10,30
50085,100,0812448,0,5
50085,100,0812448,0,5
50085,100,0812448,0,5
50085,200,000012254/022_36,30,60
50085,180,vTI50085_0_5,0,5
50085,180,vTI50085_10_30,10,30
50085,200,000012254/019_33,0,5
50085,200,000012254/019_33,0,5
50085,200,000012254/020_34,5,10
50085,200,000012254/020_34,5,10
50085,200,000012254/020_34,5,10
50085,200,000012254/020_34,5,10
50085,200,000012254/021_35,10,30
50085,100,0812448,0,5
50085,200,000012254/020_34,5,10
50085,200,000012254/022_36,30,60
50085,100,0812449,5,10
50085,100,0812449,5,10
50085,200,000012254/020_34,5,10
50085,200,000012254/021_35,10,30
50085,100,0812449,5,10
50085,200,000012254/021_35,10,30
50085,200,000012254/019_33,0,5
50085,200,000012254/019_33,0,5
50085,200,000012254/020_34,5,10
50085,200,000012254/020_34,5,10
50085,200,000012254/020_34,5,10
50085,200,000012254/022_36,30,60
50085,200,000012254/022_36,30,60
50085,200,000012254/021_35,10,30
50085,200,000012254/020_34,5,10
50085,200,000012254/020_34,5,10
50085,100,0812449,5,10
50085,200,000012254/020_34,5,10
50085,200,000012254/020_34,5,10
50085,200,000012254/021_35,10,30
50085,200,000012254/022_36,30,60
50085,200,000012254/020_34,5,10
50085,200,000012254/020_34,5,10
50085,200,000012254/019_33,0,5
50085,100,0812448,0,5
50085,200,000012254/019_33,0,5
50085,200,000012254/019_33,0,5
50085,200,000012254/019_33,0,5
50085,200,000012254/019_33,0,5
50085,200,000012254/019_33,0,5
50085,200,000012254/020_34,5,10
50085,100,0812448,0,5
50085,200,000012254/020_34,5,10
50085,200,000012254/019_33,0,5
50085,100,0812449,5,10
50085,200,000012254/021_35,10,30
50085,180,vTI50085_30_60,30,60
50085,100,0812448,0,5
50085,200,000012254/020_34,5,10
50085,200,000012254/020_34,5,10
50085,200,000012254/022_36,30,60
50085,180,vTI50085_30_60,30,60
50085,200,000012254/019_33,0,5
50085,100,0812448,0,5
50085,100,0812448,0,5
50085,200,000012254/022_36,30,60
50085,200,000012254/021_35,10,30
50085,100,0812448,0,5
50085,100,0812449,5,10
50085,100,0812449,5,10
50085,100,0812449,5,10
50085,200,000012254/020_34,5,10
50085,200,000012254/020_34,5,10
50085,200,000012254/019_33,0,5
50085,200,000012254/019_33,0,5
50085,200,000012254/019_33,0,5
50085,200,000012254/019_33,0,5
50085,200,000012254/019_33,0,5
50085,200,000012254/021_35,10,30
50085,180,vTI50085_5_10,5,10
50085,200,000012254/022_36,30,60
50085,200,000012254/022_36,30,60
50085,100,0812449,5,10
50085,200,000012254/019_33,0,5
50085,200,000012254/021_35,10,30
50085,200,000012254/020_34,5,10
50085,100,0812448,0,5
50085,200,000012254/020_34,5,10
50085,200,000012254/020_34,5,10
50085,200,000012254/021_35,10,30
50085,200,000012254/021_35,10,30
50085,200,000012254/021_35,10,30
50085,200,000012254/021_35,10,30
50085,200,000012254/020_34,5,10
50085,200,000012254/020_34,5,10
50085,200,000012254/022_36,30,60
50085,200,000012254/022_36,30,60
50085,200,000012254/022_36,30,60
50085,200,000012254/020_34,5,10
50085,200,000012254/019_33,0,5
50085,200,000012254/021_35,10,30
50085,200,000012254/021_35,10,30
50085,100,0812449,5,10
50085,200,000012254/022_36,30,60
50085,200,000012254/022_36,30,60
50085,200,000012254/019_33,0,5
50085,200,000012254/019_33,0,5
50085,200,000012254/019_33,0,5
50085,200,000012254/019_33,0,5
50085,200,000012254/019_33,0,5
50085,200,000012254/019_33,0,5
50085,200,000012254/019_33,0,5
50085,200,000012254/020_34,5,10
50085,200,000012254/020_34,5,10
50085,200,000012254/019_33,0,5
50085,200,000012254/020_34,5,10
50085,200,000012254/021_35,10,30
50085,100,0812449,5,10
50085,100,0812448,0,5
50085,200,000012254/020_34,5,10
50085,200,000012254/020_34,5,10
50085,200,000012254/020_34,5,10
50085,200,000012254/022_36,30,60
50085,200,000012254/019_33,0,5
50085,100,0812448,0,5
50085,200,000012254/019_33,0,5
50085,200,000012254/019_33,0,5
50085,200,000012254/019_33,0,5
50085,200,000012254/019_33,0,5
50085,200,000012254/019_33,0,5
50085,200,000012254/021_35,10,30
50085,200,000012254/020_34,5,10
50085,200,000012254/020_34,5,10
50085,200,000012254/021_35,10,30
50085,200,000012254/019_33,0,5
50085,200,000012254/019_33,0,5
50085,200,000012254/019_33,0,5
50085,100,0812448,0,5
50085,180,vTI50085_5_10,5,10
50085,100,0812449,5,10
50085,100,0812449,5,10
50085,100,0812448,0,5
50085,100,0812448,0,5
50085,200,000012254/022_36,30,60
50085,200,000012254/020_34,5,10
50085,200,000012254/020_34,5,10
50085,200,000012254/020_34,5,10
50085,100,0812449,5,10
50085,100,0812449,5,10
50085,100,0812449,5,10
50085,200,000012254/022_36,30,60
50085,200,000012254/022_36,30,60
50086,100,0812736,60,90
50086,200,000012254/004_34,10,30
50086,100,0812731,0,5
50086,100,0812733,10,30
50086,100,0812567,5,10
50086,200,000012254/003_33,5,10
50086,100,0812735,40,60
50086,200,000012254/003_33,5,10
50086,200,000012254/002_32,0,5
50086,100,0812735,40,60
50086,100,0812733,10,30
50086,100,0812733,10,30
50086,100,0812733,10,30
50086,100,0812566,0,5
50086,200,000012254/004_34,10,30
50086,200,000012254/003_33,5,10
50086,100,0812736,60,90
50086,100,0812566,0,5
50086,100,0812736,60,90
50086,100,0812736,60,90
50086,100,0812734,30,40
50086,200,000012254/002_32,0,5
50086,200,000012254/002_32,0,5
50086,200,000012254/003_33,5,10
50086,100,0812736,60,90
50086,200,000012254/003_33,5,10
50086,200,000012254/004_34,10,30
50086,200,000012254/002_32,0,5
50086,200,000012254/003_33,5,10
50086,180,vTI50086_30_60,30,60
50086,100,0812566,0,5
50086,100,0812735,40,60
50086,100,0812735,40,60
50086,100,0812567,5,10
50086,200,000012254/003_33,5,10
50086,100,0812736,60,90
50086,200,000012254/003_33,5,10
50086,100,0812736,60,90
50086,100,0812731,0,5
50086,200,000012254/004_34,10,30
50086,100,0812735,40,60
50086,200,000012254/005_35,30,60
50086,200,000012254/005_35,30,60
50086,100,0812731,0,5
50086,100,0812734,30,40
50086,200,000012254/002_32,0,5
50086,100,0812734,30,40
50086,100,0812733,10,30
50086,100,0812733,10,30
50086,100,0812731,0,5
50086,200,000012254/005_35,30,60
50086,200,000012254/004_34,10,30
50086,200,000012254/004_34,10,30
50086,200,000012254/004_34,10,30
50086,200,000012254/002_32,0,5
50086,100,0812734,30,40
50086,200,000012254/004_34,10,30
50086,200,000012254/004_34,10,30
50086,100,0812731,0,5
50086,180,vTI50086_0_5,0,5
50086,100,0812735,40,60
50086,200,000012254/002_32,0,5
50086,200,000012254/003_33,5,10
50086,200,000012254/005_35,30,60
50086,100,0812734,30,40
50086,200,000012254/003_33,5,10
50086,100,0812734,30,40
50086,100,0812734,30,40
50086,100,0812734,30,40
50086,100,0812734,30,40
50086,200,000012254/004_34,10,30
50086,200,000012254/004_34,10,30
50086,200,000012254/005_35,30,60
50086,200,000012254/002_32,0,5
50086,100,0812735,40,60
50086,100,0812734,30,40
50086,100,0812736,60,90
50086,100,0812735,40,60
50086,200,000012254/002_32,0,5
50086,100,0812735,40,60
50086,100,0812736,60,90
50086,100,0812736,60,90
50086,200,000012254/003_33,5,10
50086,100,0812735,40,60
50086,200,000012254/002_32,0,5
50086,200,000012254/004_34,10,30
50086,200,000012254/005_35,30,60
50086,200,000012254/005_35,30,60
50086,200,000012254/005_35,30,60
50086,200,000012254/004_34,10,30
50086,200,000012254/003_33,5,10
50086,200,000012254/002_32,0,5
50086,200,000012254/002_32,0,5
50086,200,000012254/003_33,5,10
50086,200,000012254/003_33,5,10
50086,200,000012254/004_34,10,30
50086,200,000012254/003_33,5,10
50086,200,000012254/003_33,5,10
50086,100,0812733,10,30
50086,180,vTI50086_0_5,0,5
50086,200,000012254/002_32,0,5
50086,200,000012254/002_32,0,5
50086,200,000012254/003_33,5,10
50086,100,0812732,5,10
50086,100,0812731,0,5
50086,100,0812736,60,90
50086,100,0812732,5,10
50086,200,000012254/003_33,5,10
50086,100,0812567,5,10
50086,100,0812567,5,10
50086,200,000012254/003_33,5,10
50086,100,0812567,5,10
50086,100,0812731,0,5
50086,100,0812731,0,5
50086,100,0812731,0,5
50086,100,0812732,5,10
50086,100,0812567,5,10
50086,100,0812567,5,10
50086,100,0812731,0,5
50086,100,0812566,0,5
50086,100,0812732,5,10
50086,100,0812732,5,10
50086,100,0812733,10,30
50086,200,000012254/003_33,5,10
50086,100,0812735,40,60
50086,100,0812567,5,10
50086,180,vTI50086_5_10,5,10
50086,200,000012254/005_35,30,60
50086,200,000012254/002_32,0,5
50086,100,0812735,40,60
50086,100,0812733,10,30
50086,200,000012254/005_35,30,60
50086,180,vTI50086_5_10,5,10
50086,200,000012254/005_35,30,60
50086,200,000012254/002_32,0,5
50086,100,0812733,10,30
50086,100,0812731,0,5
50086,100,0812731,0,5
50086,100,0812733,10,30
50086,200,000012254/003_33,5,10
50086,200,000012254/002_32,0,5
50086,100,0812566,0,5
50086,100,0812731,0,5
50086,100,0812567,5,10
50086,100,0812732,5,10
50086,100,0812732,5,10
50086,100,0812567,5,10
50086,200,000012254/002_32,0,5
50086,100,0812733,10,30
50086,100,0812733,10,30
50086,100,0812732,5,10
50086,100,0812734,30,40
50086,100,0812732,5,10
50086,100,0812735,40,60
50086,200,000012254/002_32,0,5
50086,100,0812735,40,60
50086,100,0812567,5,10
50086,200,000012254/002_32,0,5
50086,200,000012254/002_32,0,5
50086,200,000012254/002_32,0,5
50086,100,0812734,30,40
50086,100,0812732,5,10
50086,100,0812566,0,5
50086,100,0812736,60,90
50086,200,000012254/003_33,5,10
50086,200,000012254/003_33,5,10
50086,100,0812732,5,10
50086,100,0812732,5,10
