bund_nr,alter,bhd_hoehe,alter_methode,hoehe,kransatz,kraft,lfd_nr,schi,baumkennzahl,bart,zwiesel,bhd,hori,d_mess,azi
140065,41,130,1,,,3,28,1,7,sbi,,,539,72,190
140065,41,130,1,,,3,29,1,7,sbi,,,197,79,208
140065,41,130,1,,,2,30,1,7,sbi,,,376,89,235
140065,41,130,1,,,2,31,1,7,sbi,,,418,127,231
140065,41,130,1,,,2,32,1,7,sbi,,,622,119,219
140065,41,130,1,,,2,33,1,7,sbi,,,1060,109,222
140065,41,130,1,,,2,34,1,7,sbi,,,983,137,231
140065,41,130,1,,,2,35,1,7,sbi,,,1166,112,239
140065,41,130,1,,,3,36,1,7,sbi,,,484,88,269
140065,41,130,1,,,2,37,1,7,sbi,,,897,114,273
140065,41,130,1,,,2,38,1,7,sbi,,,1063,120,268
140065,41,130,1,,,2,39,1,7,sbi,,,1081,132,269
140065,41,130,1,,,3,40,1,7,sbi,,,1185,116,269
140065,41,130,1,,,2,41,1,7,sbi,,,273,98,302
140065,41,130,1,,,2,42,1,7,sbi,,,354,107,293
140065,41,130,1,,,2,43,1,7,sbi,,,524,136,317
140065,41,130,1,,,2,44,1,7,sbi,,,543,104,324
140065,41,130,1,,,2,45,1,7,sbi,,,645,104,342
140065,41,130,1,,,2,46,1,7,sbi,,,1000,101,353
140066,95,140,1,153,120,4,1,1,-9,gfi,,,254,154,330
140066,95,130,1,265,164,2,2,1,-9,gfi,,,540,388,328
140066,95,130,1,,,4,3,1,-9,gfi,,,660,166,311
140066,95,130,1,,,2,4,1,-9,gfi,,,1619,385,328
140066,95,200,1,279,161,1,5,1,-9,gfi,,,1747,596,351
140066,95,130,1,253,169,3,6,1,-9,gfi,,,1078,346,353
140066,95,130,1,,,4,7,1,-9,gfi,,,783,185,372
140066,95,200,1,144,116,4,8,1,-9,gfi,,,532,133,385
140066,95,160,1,,,4,9,1,-9,gfi,,,352,169,391
140066,95,200,1,,,4,10,1,-9,gfi,,,460,153,38
140066,95,130,1,270,188,1,11,1,-9,ela,,,575,453,22
140066,95,130,1,,,2,12,1,-9,gfi,,,1042,338,396
140066,95,130,1,,,2,13,1,-9,gfi,,,1487,347,382
140066,95,130,1,241,162,2,14,1,-9,gfi,,,1073,291,21
140066,95,130,1,,,4,15,1,-9,gfi,,,1089,115,36
140066,95,130,1,253,191,2,16,1,-9,ela,,,1492,368,30
140066,95,130,1,257,153,2,17,1,-9,rbu,,,1438,617,80
140066,95,150,1,,,4,18,1,-9,gfi,,,682,199,59
140066,95,130,1,202,104,3,19,1,-9,gfi,,,495,204,54
140066,95,130,1,,,4,20,1,-9,gfi,,,296,124,88
140066,95,130,1,,,4,21,1,-9,gfi,,,596,136,88
140066,95,130,1,,,4,22,1,-9,gfi,,,873,128,89
140066,95,130,1,257,192,1,23,1,-9,gki,,,1627,433,99
140066,95,130,1,,,4,24,1,-9,gfi,,,923,177,127
140066,95,130,1,,,2,25,1,-9,gfi,,,344,368,170
140066,95,130,1,,,4,26,1,-9,gfi,,,590,191,176
140066,95,150,1,281,170,1,27,1,-9,gfi,,,990,464,165
140066,95,150,1,,,3,28,1,-9,gfi,,,1199,199,157
140066,95,130,1,,,2,29,1,-9,gfi,,,1472,354,178
140066,95,130,1,,,2,30,1,-9,gfi,,,1514,326,202
140066,95,130,1,291,166,1,31,1,-9,gfi,,,1666,429,216
140066,95,130,1,,,2,32,1,-9,gfi,,,1306,370,215
140066,95,130,1,288,205,1,33,1,-9,ela,,,695,412,201
140066,95,130,1,,,4,34,1,-9,gfi,,,669,179,237
140066,95,150,1,,,3,35,1,-9,gfi,,,813,208,242
140066,95,130,1,,,2,36,1,-9,gfi,,,1164,335,229
140066,95,130,1,,,2,37,1,-9,gfi,,,1527,395,244
140066,95,160,1,,,3,38,1,-9,gfi,,,1244,169,242
140066,95,130,1,,,2,39,1,-9,gfi,,,1700,351,265
140066,95,130,1,,,2,40,1,-9,gfi,,,1736,346,292
140066,95,130,1,,,2,41,1,-9,gfi,,,1362,428,293
140066,95,130,1,,,2,42,1,-9,gfi,,,856,320,283
140066,95,150,1,,,2,43,1,-9,gfi,,,918,356,265
140066,95,130,1,,,3,44,1,-9,gfi,,,471,229,261
140067,91,130,1,,,2,1,1,7,gki,,,344,296,10
140067,91,130,1,,,4,2,1,7,gki,,,614,165,23
140067,91,130,1,,,2,3,1,7,gki,,,855,343,21
140067,36,130,5,99,63,4,4,1,7,sbi,,,1060,105,24
140067,36,130,5,105,59,4,5,1,7,sbi,,,1198,113,15
140067,91,130,1,,,2,6,1,7,gki,,,1324,303,21
140067,91,130,1,,,2,7,1,7,gki,,,1474,312,59
140067,91,130,1,,,3,8,1,7,gki,,,1234,192,51
140067,91,130,1,,,2,9,1,7,gki,,,1242,300,64
140067,91,130,1,,,2,10,1,7,gki,,,944,253,63
140067,41,130,5,,,4,11,1,7,vbe,,,797,104,68
140067,91,130,1,,,3,12,1,7,gki,,,1095,204,76
140067,91,130,1,,,4,13,1,7,gki,,,1077,179,83
140067,91,130,1,,,2,14,1,7,gki,,,1185,371,102
140067,91,130,1,,,2,15,1,7,gki,,,814,324,87
140067,91,130,1,,,2,16,1,7,gki,,,739,306,105
140067,41,130,5,88,55,4,17,1,7,vbe,,,507,88,98
140067,41,130,5,89,63,4,18,1,7,tei,,,355,116,99
140067,61,130,5,134,65,4,19,1,7,tei,,,164,176,131
140067,91,130,1,273,184,1,20,1,7,gki,,,358,442,176
140067,91,130,1,,,3,21,1,7,gki,,,505,245,123
140067,61,130,5,115,64,4,22,1,7,tei,,,868,114,115
140067,91,130,1,,,2,23,1,7,gki,,,1111,353,130
140067,61,130,5,151,66,4,24,1,7,tei,,,879,161,137
140067,91,130,1,,,2,25,1,7,gki,,,1246,306,167
140067,61,130,5,129,73,4,26,1,7,tei,,,1189,135,178
140067,91,130,1,281,188,2,27,1,7,gki,,,1277,366,184
140067,91,130,1,259,193,2,28,1,7,gki,,,1619,344,204
140067,91,150,1,,,3,29,1,7,gki,,,687,171,192
140067,91,130,1,170,141,4,30,1,7,gki,,,584,149,205
140067,71,130,5,152,49,3,31,1,7,kir,,,699,211,223
140067,91,130,1,,,2,32,1,7,gki,,,845,255,218
140067,91,130,1,252,197,2,33,1,7,gki,,,1246,269,222
140067,91,130,1,,,2,34,1,7,gki,,,1303,316,245
140067,91,130,1,,,4,35,1,7,gki,,,1130,143,234
140067,36,130,5,98,56,4,36,1,7,vbe,,,842,120,256
140067,91,130,1,,,2,37,1,7,gki,,,992,244,257
140067,91,130,1,,,3,38,1,7,gki,,,1138,185,261
140067,91,130,1,,,3,39,1,7,gki,,,1188,207,270
140067,36,130,5,96,37,4,40,1,7,vbe,,,1230,122,274
140067,91,130,1,,,2,41,1,7,gki,,,1613,314,268
140067,91,130,1,,,2,42,1,7,gki,,,1069,379,291
140067,91,130,1,,,3,43,1,7,gki,,,714,223,275
140067,71,130,5,157,65,3,44,1,7,kir,,,481,247,286
140067,91,130,1,,,2,45,1,7,gki,,,405,283,278
140067,91,130,1,163,144,3,46,1,7,gki,,,384,175,299
140067,91,130,1,,,2,47,1,7,gki,,,817,306,306
140067,36,130,5,96,58,4,48,1,7,vbe,,,1121,109,294
140067,91,130,1,,,3,49,1,7,gki,,,1155,207,303
140067,91,130,1,,,2,50,1,7,gki,,,1166,273,315
140067,36,130,5,104,49,4,51,1,7,vbe,,,1176,169,320
140067,71,120,5,156,69,3,52,1,7,kir,,,1079,263,337
140067,91,130,1,,,3,53,1,7,gki,,,951,237,329
140067,91,130,1,,,2,54,1,7,gki,,,651,232,332
140067,91,130,1,267,173,2,55,1,7,gki,,,512,366,345
140067,91,130,1,,,3,56,1,7,gki,,,1132,229,345
140067,91,130,1,220,168,2,57,1,7,gki,,,988,247,356
140067,91,150,1,,,3,58,1,7,gki,,,770,213,365
140067,26,130,5,94,59,4,59,1,7,sbi,,,480,91,381
140067,91,130,1,,,3,60,1,7,gki,,,683,198,392
140067,91,130,1,,,4,61,1,7,gki,,,796,136,383
140067,36,130,5,,,4,62,1,7,vbe,,,1241,116,369
140067,91,130,1,,,2,63,1,7,gki,,,1386,313,379
140068,80,130,1,281,194,2,1,1,7,gfi,,,193,307,131
140068,80,130,1,,,3,2,1,7,gfi,,,442,177,104
140068,80,130,1,,,4,3,1,7,gfi,,,697,137,127
140068,80,130,1,253,195,3,4,1,7,gfi,,,747,170,112
140068,80,130,1,282,177,1,5,1,7,gfi,,,861,390,111
140068,80,130,1,,,3,6,1,7,gfi,,,1256,166,99
140068,80,130,1,278,179,2,7,1,7,gfi,,,1262,225,146
140068,80,130,1,,,3,8,1,7,gfi,,,1040,197,130
140068,80,130,1,240,161,2,9,1,7,gfi,,,921,279,143
140068,80,130,1,,,2,10,1,7,gfi,,,1188,303,156
140068,80,130,1,,,4,11,1,7,gfi,,,1206,130,177
140068,80,130,1,,,2,12,1,7,gfi,,,995,313,176
140068,80,130,1,,,3,13,1,7,gfi,,,776,169,179
140068,80,130,1,,,4,14,1,7,gfi,,,558,115,161
140068,80,130,1,,,1,15,1,7,gfi,,,422,354,181
140068,80,130,1,157,134,4,16,1,7,gfi,,,482,113,219
140068,80,130,1,,,2,17,1,7,gfi,,,1027,287,191
140068,80,130,1,,,3,18,1,7,gfi,,,1213,159,216
140068,80,130,1,,,2,19,1,7,gfi,,,1235,238,232
140068,80,130,1,,,3,20,1,7,gfi,,,1083,169,233
140068,80,130,1,,,2,21,1,7,gfi,,,907,300,224
140068,80,130,1,,,3,22,1,7,gfi,,,795,175,236
140068,80,130,1,,,3,23,1,7,gfi,,,818,212,244
140068,80,130,1,,,4,24,1,7,gfi,,,1011,134,250
140068,80,130,1,,,2,25,1,7,gfi,,,926,214,259
140068,80,130,1,,,2,26,1,7,gfi,,,1220,189,276
140068,80,130,1,,,2,27,1,7,gfi,,,1257,211,295
140068,80,130,1,,,3,28,1,7,gfi,,,1228,145,286
140068,80,130,1,,,2,29,1,7,gfi,,,951,218,277
140068,80,130,1,,,3,30,1,7,gfi,,,892,211,284
140068,80,130,1,,,4,31,1,7,gfi,,,658,129,266
140068,80,130,1,,,3,32,1,7,gfi,,,731,184,293
140068,80,130,1,,,2,33,1,7,gfi,,,647,243,287
140068,80,130,1,,,2,34,1,7,gfi,,,599,206,299
140068,80,130,1,,,2,35,1,7,gfi,,,251,269,265
140068,80,130,1,,,3,36,1,7,gfi,,,431,193,338
140068,80,130,1,,,2,37,1,7,gfi,,,640,263,331
140068,80,130,1,,,3,38,1,7,gfi,,,947,170,317
140068,80,130,1,,,2,39,1,7,gfi,,,1099,278,310
140068,80,130,1,,,2,40,1,7,gfi,,,1174,229,318
140068,80,130,1,,,2,41,1,7,gfi,,,1235,223,332
140068,80,130,1,,,1,42,1,7,gfi,,,1246,310,349
140068,80,130,1,,,3,43,1,7,gfi,,,1007,184,345
140068,80,130,1,,,4,44,1,7,gfi,,,733,153,344
140068,80,130,1,,,2,45,1,7,gfi,,,994,242,358
140068,80,130,1,,,2,46,1,7,gfi,,,1094,295,377
140068,80,130,1,,,3,47,1,7,gfi,,,1237,199,379
140068,80,130,1,,,1,48,1,7,gfi,,,1293,325,389
140068,80,130,1,,,4,49,1,7,gfi,,,1079,137,394
140068,80,130,1,,,2,50,1,7,gfi,,,1048,238,399
140068,80,130,1,,,2,51,1,7,gfi,,,863,288,381
140068,80,130,1,,,4,52,1,7,gfi,,,754,128,395
140068,80,140,1,,,3,53,1,7,gfi,,,631,167,390
140068,80,130,1,,,3,54,1,7,gfi,,,460,174,390
140068,80,130,1,,,2,55,1,7,gfi,,,386,272,371
140068,80,130,1,,,3,56,1,7,gfi,,,157,212,373
140068,80,130,1,,,3,57,1,7,gfi,,,265,197,9
140068,80,130,1,,,3,58,1,7,gfi,,,554,178,23
140068,80,130,1,,,4,59,1,7,gfi,,,699,138,11
140068,80,130,1,,,1,60,1,7,gfi,,,857,326,23
140068,80,130,1,,,4,61,1,7,gfi,,,989,150,16
140068,80,130,1,,,4,62,1,7,gfi,,,991,139,23
140068,80,130,1,,,3,63,1,7,gfi,,,883,170,38
140068,80,130,1,,,3,64,1,7,gfi,,,1183,179,36
140068,80,130,1,,,1,65,1,7,gfi,,,1531,328,56
140068,80,130,1,,,3,66,1,7,gfi,,,1088,186,49
140068,80,130,1,,,3,67,1,7,gfi,,,999,176,56
140068,80,130,1,,,3,68,1,7,gfi,,,1181,189,70
140068,80,130,1,,,2,69,1,7,gfi,,,688,281,62
140068,80,130,1,,,3,70,1,7,gfi,,,282,155,56
140068,80,130,1,,,4,71,1,7,gfi,,,378,190,72
140068,80,130,1,,,2,72,1,7,gfi,,,702,264,83
140068,80,130,1,,,4,73,1,7,gfi,,,790,147,87
140068,80,130,1,,,3,74,1,7,gfi,,,1160,162,89
140089,95,130,1,204,114,2,1,1,-9,gki,,,457,274,200
140089,95,130,1,191,136,3,2,1,-9,gki,,,1028,190,182
140089,95,130,1,240,139,1,3,1,-9,gki,,,940,340,204
140089,95,130,1,,,3,4,1,-9,gki,,,765,278,252
140089,95,130,1,212,167,2,5,1,-9,gki,,,1118,225,292
140089,95,130,1,,,2,6,1,-9,gki,,,676,292,285
140089,95,130,1,,,2,7,1,-9,gki,,,862,305,309
140089,95,130,1,,,1,8,1,-9,gki,,,1534,348,307
140089,95,130,1,,,2,9,1,-9,gki,,,1187,230,324
140089,95,130,1,,,2,10,1,-9,gki,,,1203,327,336
140089,95,130,1,,,4,11,1,-9,gki,,,1245,180,347
140089,95,130,1,,,2,12,1,-9,gki,,,1205,327,356
140089,95,130,1,,,2,13,1,-9,gki,,,831,281,356
140089,95,130,1,,,3,14,1,-9,gki,,,248,216,348
140089,95,130,1,,,3,15,1,-9,gki,,,122,232,325
140089,95,130,1,,,3,16,1,-9,gki,,,210,225,33
140089,95,130,1,,,2,17,1,-9,gki,,,383,260,21
140089,95,130,1,,,3,18,1,-9,gki,,,574,193,21
140089,95,130,1,,,3,19,1,-9,gki,,,921,233,394
140089,95,130,1,,,2,20,1,-9,gki,,,1347,330,4
140089,95,130,1,228,138,1,21,1,-9,gki,,,1772,358,21
140089,95,130,1,,,2,22,1,-9,gki,,,990,243,23
140089,95,130,1,,,3,23,1,-9,gki,,,858,221,46
140089,95,130,1,,,3,24,1,-9,gki,,,965,200,58
140089,95,130,1,,,3,25,1,-9,gki,,,1150,219,51
140089,95,130,1,,,3,26,1,-9,gki,,,1196,208,59
140089,95,130,1,,,2,27,1,-9,gki,,,1702,303,52
140089,95,130,1,,,1,28,1,-9,gki,,,1592,311,95
140089,95,130,1,,,2,29,1,-9,gki,,,646,360,78
140089,95,130,1,,,3,30,1,-9,gki,,,930,273,123
140089,95,130,1,,,2,31,1,-9,gki,,,1113,285,113
140089,95,130,1,,,3,32,1,-9,gki,,,1009,249,134
140089,95,130,1,,,2,33,1,-9,gki,,,1155,309,150
140089,95,130,1,,,2,34,1,-9,gki,,,1607,363,167
140102,85,130,1,,,3,1,1,-9,gki,,,97,211,244
140102,85,130,1,,,3,2,1,-9,gki,,,585,212,286
140102,85,130,1,242,170,2,3,1,-9,gki,,,889,316,282
140102,85,130,1,,,2,4,1,-9,gki,,,1126,284,272
140102,85,130,1,,,2,5,1,-9,gki,,,1591,340,274
140102,85,150,1,,,3,6,1,-9,gki,,,1137,187,291
140102,85,130,1,202,170,3,7,1,-9,gki,,,1200,211,313
140102,85,130,1,,,2,8,1,-9,gki,,,1345,311,316
140102,85,130,1,219,182,2,9,1,-9,gki,,,999,266,323
140102,85,150,1,,,2,10,1,-9,gki,,,832,331,329
140102,85,130,1,,,2,11,1,-9,gki,,,1105,302,335
140102,85,130,1,,,2,12,1,-9,gki,,,1446,332,382
140102,85,130,1,,,2,13,1,-9,gki,,,956,305,376
140102,85,130,1,,,2,14,1,-9,gki,,,565,297,351
140102,85,130,1,214,170,3,15,1,-9,gki,,,528,180,369
140102,85,130,1,,,2,16,1,-9,gki,,,913,318,392
140102,85,130,1,,,2,17,1,-9,gki,,,861,301,19
140102,85,130,1,,,2,18,1,-9,gki,,,728,326,19
140102,85,130,1,,,3,19,1,-9,gki,,,368,232,30
140102,85,130,1,,,3,20,1,-9,gki,,,948,214,34
140102,85,130,1,,,2,21,1,-9,gki,,,1203,336,74
140102,85,130,1,,,2,22,1,-9,gki,,,986,395,91
140102,85,130,1,241,175,2,23,1,-9,gki,,,322,360,84
140102,85,130,1,,,2,24,1,-9,gki,,,117,268,70
140102,85,130,1,,,2,25,1,-9,gki,,,1602,301,112
140102,85,130,1,,,2,26,1,-9,gki,,,1778,307,126
140102,85,130,1,,,2,27,1,-9,gki,,,1261,258,122
140102,85,130,1,,,4,28,1,-9,gki,,,1250,184,161
140102,85,130,1,,,2,29,1,-9,gki,,,1163,318,154
140102,85,130,1,,,3,30,1,-9,gki,,,1211,223,162
140102,85,130,1,,,2,31,1,-9,gki,,,1222,296,187
140102,85,130,1,,,2,32,1,-9,gki,,,1076,252,179
140102,85,130,1,,,3,33,1,-9,gki,,,847,175,171
140102,85,130,1,,,3,34,1,-9,gki,,,611,221,164
140102,85,130,1,,,2,35,1,-9,gki,,,363,354,164
140102,85,130,1,,,3,36,1,-9,gki,,,559,241,198
140102,85,130,1,,,2,37,1,-9,gki,,,692,266,211
140102,85,130,1,,,2,38,1,-9,gki,,,1069,297,203
140102,85,130,1,,,3,39,1,-9,gki,,,1099,234,211
140102,85,130,1,,,2,40,1,-9,gki,,,672,304,234
140102,85,130,1,,,3,41,1,-9,gki,,,861,229,235
140102,85,130,1,,,4,42,1,-9,gki,,,1132,160,251
140175,65,130,1,268,94,3,1,1,-9,rbu,,,448,313,269
140175,82,130,1,,,1,2,1,-9,gfi,,,890,445,286
140175,82,130,1,,,2,3,1,-9,gfi,,,616,371,297
140175,82,130,1,,,1,4,1,-9,gfi,,,1307,437,301
140175,82,130,1,,,2,5,1,-9,gfi,,,1577,358,305
140175,82,130,1,,,2,6,1,-9,gfi,,,1654,401,325
140175,82,130,1,253,126,3,7,1,-9,gfi,,,813,232,327
140175,82,130,1,,,2,8,1,-9,gfi,,,918,383,350
140175,65,130,1,257,80,2,9,1,-9,rbu,,,1235,371,354
140175,82,130,1,,,3,10,1,-9,gfi,,,1079,266,364
140175,82,130,1,,,2,11,1,-9,gfi,,,1159,382,400
140175,82,130,1,277,114,2,12,1,-9,gfi,,,1715,349,9
140175,82,130,1,,,1,13,1,-9,gfi,,,1753,436,18
140175,82,130,1,,,2,14,1,-9,gfi,,,1592,414,31
140175,65,130,1,,,3,15,1,-9,rbu,,,1426,344,33
140175,82,130,1,,,3,16,1,-9,gfi,,,1403,309,51
140175,82,130,1,,,2,17,1,-9,gfi,,,1650,397,60
140175,82,130,1,,,1,18,1,-9,gfi,,,876,432,51
140175,82,130,1,,,4,19,1,-9,gfi,,,348,206,54
140175,65,130,1,,,2,20,1,-9,rbu,,,828,357,84
140175,82,130,1,,,2,21,1,-9,gfi,,,1472,317,85
140175,82,130,1,,,1,22,1,-9,gfi,,,933,420,102
140175,82,130,1,,,2,23,1,-9,gfi,,,1406,319,115
140175,82,130,1,,,2,24,1,-9,gfi,,,1284,398,150
140175,82,130,1,,,2,25,1,-9,gfi,,,1600,318,164
140175,82,130,1,274,130,2,26,1,-9,gfi,,,1304,361,178
140175,65,130,1,263,89,3,27,1,-9,rbu,,,1336,319,187
140175,65,130,1,263,82,1,28,1,-9,rbu,,,1675,486,198
140175,82,130,1,289,127,1,29,1,-9,gfi,,,1288,438,218
140175,65,130,1,193,139,4,30,1,-9,tei,,,1033,167,220
140175,65,130,1,273,111,2,31,1,-9,rbu,,,726,324,219
140175,82,130,1,262,157,2,32,1,-9,gfi,,,1097,298,247
140175,65,130,1,229,76,3,33,1,-9,bah,,,1367,304,253
140187,141,130,1,,,1,1,1,2,gfi,,,640,606,105
140187,141,130,1,251,55,0,2,3,1,rbu,,,1678,403,91
140187,141,130,1,290,200,2,3,1,2,gfi,,,1721,348,116
140187,141,130,1,,,3,4,1,2,gfi,,,1131,295,124
140187,141,130,1,,,3,5,1,2,gfi,,,1434,331,131
140187,141,130,1,316,170,2,6,1,2,gfi,,,1772,488,142
140187,141,130,1,,,3,7,1,2,gfi,,,905,251,133
140187,141,130,1,,,3,8,1,2,gfi,,,926,322,144
140187,141,130,1,,,4,9,1,2,gfi,,,384,288,132
140187,141,130,1,316,185,2,10,1,2,gfi,,,545,410,167
140187,141,130,1,269,181,0,11,3,1,sbi,,,1234,343,167
140187,141,130,1,249,108,0,12,3,1,sbi,,,931,446,177
140187,141,130,1,304,176,3,13,1,3,gfi,,,1611,393,206
140187,141,130,1,,,2,14,1,3,gfi,,,1409,523,226
140187,141,130,1,,,3,15,1,3,gfi,,,1252,511,255
140187,141,130,1,,,2,16,1,3,gfi,,,999,499,264
140187,141,130,1,324,196,2,17,1,3,gfi,,,1144,557,300
140187,141,130,1,,,3,18,1,3,gfi,,,729,391,334
140187,141,130,1,,,3,19,1,3,gfi,,,1022,398,334
140187,141,130,1,,,2,20,1,3,gfi,,,1082,474,351
140187,141,130,1,,,2,21,1,3,gfi,,,1591,509,363
140187,141,200,1,337,173,0,22,3,2,gfi,,,1186,594,397
140187,141,130,1,324,182,0,23,3,2,gfi,,,1740,510,1
140187,141,130,1,,,3,24,1,2,gfi,,,1450,356,19
140187,141,130,1,,,3,25,1,2,gfi,,,1737,349,29
140187,141,130,1,,,2,26,1,2,gfi,,,1716,390,44
140187,141,130,1,357,30,0,27,3,1,rbu,,,1188,600,28
140187,141,130,1,243,194,4,28,1,2,gfi,,,1254,251,53
140187,141,130,1,348,196,1,29,1,2,gfi,,,714,625,18
140187,141,130,1,,,4,30,1,2,gfi,,,503,252,12
140234,91,130,1,248,150,2,1,1,-9,gfi,,,701,342,388
140234,91,130,1,269,138,2,2,1,-9,gfi,,,873,384,10
140234,81,130,1,217,131,3,3,1,-9,sbi,,,1253,377,5
140234,91,130,1,,,2,4,1,-9,gfi,,,1220,370,29
140234,91,130,1,200,156,4,5,1,-9,gfi,,,1072,182,30
140234,91,130,1,,,2,6,1,-9,gfi,,,973,375,26
140234,91,130,1,,,2,7,1,-9,gfi,,,649,396,40
140234,91,130,1,244,137,2,8,1,-9,gfi,,,384,245,53
140234,91,130,1,,,4,9,1,-9,gfi,,,704,209,58
140234,91,130,1,,,2,10,1,-9,gfi,,,1717,359,53
140234,91,130,1,,,2,11,1,-9,gfi,,,1275,338,56
140234,91,130,1,,,2,12,1,-9,gfi,,,1292,339,79
140234,91,130,1,,,4,13,1,-9,gfi,,,1154,139,75
140234,91,130,1,192,159,4,14,1,-9,gfi,,,948,138,78
140234,91,130,1,,,2,15,1,-9,gfi,,,524,318,89
140234,91,130,1,,,4,16,1,-9,gfi,,,357,197,113
140234,91,130,1,,,3,17,1,-9,gfi,,,820,252,98
140234,91,130,1,,,3,18,1,-9,gfi,,,885,240,94
140234,91,130,1,,,3,19,1,-9,gfi,,,1027,184,96
140234,91,130,1,,,2,20,1,-9,gfi,,,1227,335,101
140234,91,130,1,,,2,21,1,-9,gfi,,,1731,327,124
140234,91,130,1,,,2,22,1,-9,gfi,,,1131,276,121
140234,81,130,1,188,149,3,23,1,-9,sbi,,,971,214,117
140234,91,130,1,,,2,24,1,-9,gfi,,,965,290,139
140234,91,130,1,,,2,25,1,-9,gfi,,,1494,345,175
140234,91,130,1,,,4,26,1,-9,gfi,,,1177,206,172
140234,91,130,1,,,3,27,1,-9,gfi,,,872,176,169
140234,81,130,1,197,144,3,28,1,-9,sbi,,,484,213,169
140234,81,130,1,212,122,2,29,1,-9,sbi,,,387,321,225
140234,91,130,1,,,4,30,1,-9,gfi,,,527,189,229
140234,91,130,1,222,104,2,31,1,-9,gfi,,,723,295,219
140234,91,130,1,,,2,32,1,-9,gfi,,,1176,291,207
140234,96,130,1,223,155,2,33,1,-9,gki,,,1445,376,211
140234,91,130,1,,,4,34,1,-9,gfi,,,1120,173,222
140234,96,130,1,117,108,4,35,1,-9,gki,,,1167,269,229
140234,91,130,1,,,4,36,1,-9,gfi,,,860,143,238
140234,91,130,1,,,4,37,1,-9,gfi,,,691,164,252
140234,91,130,1,,,4,38,1,-9,gfi,,,570,153,259
140234,91,130,1,,,3,39,1,-9,gfi,,,241,243,277
140234,91,130,1,,,2,40,1,-9,gfi,,,204,283,325
140234,91,130,1,,,3,41,1,-9,gfi,,,541,252,294
140234,91,130,1,,,2,42,1,-9,gfi,,,675,283,297
140234,96,130,1,231,151,2,43,1,-9,gki,,,1094,344,277
140234,96,130,1,221,182,3,44,1,-9,gki,,,1156,280,290
140234,96,130,1,247,188,2,45,1,-9,gki,,,959,338,298
140234,91,130,1,,,4,46,1,-9,gfi,,,714,166,317
140234,91,130,1,,,2,47,1,-9,gfi,,,726,289,331
140234,91,130,1,,,3,48,1,-9,gfi,,,560,203,350
140234,91,140,1,,,4,49,1,-9,gfi,,,1043,116,330
140234,91,130,1,,,4,50,1,-9,gfi,,,1180,144,319
140234,91,130,1,,,4,51,1,-9,gfi,,,1185,188,328
140234,91,130,1,,,2,52,1,-9,gfi,,,1591,380,318
140234,91,130,1,,,1,53,1,-9,gfi,,,1222,372,345
140234,91,130,1,,,2,54,1,-9,gfi,,,1567,361,351
140234,91,130,1,,,4,55,1,-9,gfi,,,1255,182,357
140234,91,130,1,,,1,56,1,-9,gfi,,,1423,366,369
140234,91,130,1,,,2,57,1,-9,gfi,,,1693,301,368
140252,121,130,1,343,217,2,1,1,1,gfi,,,217,452,307
140252,121,130,1,324,215,2,2,1,1,gfi,,,313,377,392
140252,121,130,1,,,2,3,1,1,gfi,,,822,502,377
140252,121,130,1,,,3,4,1,1,gfi,,,1568,400,390
140252,121,130,1,,,3,5,1,1,gfi,,,1401,352,13
140252,121,130,1,,,2,6,1,1,gfi,,,1308,410,24
140252,121,130,1,,,2,7,1,1,gfi,,,1782,504,27
140252,121,130,1,327,205,2,8,1,1,gfi,,,1425,323,41
140252,121,130,1,279,228,4,9,1,2,gfi,,,851,279,22
140252,121,130,1,352,207,2,10,1,1,gfi,,,590,525,35
140252,121,130,1,315,201,2,11,1,1,gfi,,,919,411,55
140252,121,130,1,,,2,12,1,1,gfi,,,929,505,74
140252,121,130,1,,,2,13,1,1,gfi,,,1567,420,67
140252,121,130,1,,,3,14,1,1,gfi,,,1255,420,92
140252,121,130,1,,,2,15,1,1,gfi,,,1556,414,113
140252,121,150,1,,,3,16,1,2,gfi,,,815,300,124
140252,121,130,1,,,3,17,1,1,gfi,,,925,387,151
140252,121,130,1,,,3,18,1,1,gfi,,,751,377,170
140252,121,130,1,,,2,19,1,2,gfi,,,956,377,188
140252,121,170,1,,,2,20,1,1,gfi,,,1569,415,174
140252,121,130,1,,,2,21,1,1,gfi,,,1219,481,214
140252,121,130,1,314,186,2,22,1,1,gfi,,,563,366,221
140252,121,130,1,324,190,2,23,1,1,gfi,,,557,391,270
140252,121,130,1,,,2,24,1,1,gfi,,,1195,533,238
140252,121,130,1,,,2,25,1,2,gfi,,,1489,420,261
140252,121,130,1,,,3,26,1,2,gfi,,,1229,353,275
140252,121,130,1,,,2,27,1,2,gfi,,,1622,405,295
140252,121,130,1,,,2,28,1,1,gfi,,,993,528,303
140252,121,130,1,364,226,2,29,1,1,gfi,,,1612,563,341
140254,26,130,5,163,19,2,1,1,1,stk,,,258,189,166
140254,71,130,5,286,158,2,2,3,2,pa,,,360,460,161
140254,26,150,5,156,82,2,3,1,1,stk,,,422,179,189
140254,26,130,5,88,60,2,4,1,2,rbu,,,428,76,216
140254,26,130,5,97,39,2,5,1,2,rbu,,,217,72,220
140254,26,130,5,155,38,2,6,1,1,rbu,,,98,182,258
140254,26,130,5,152,54,2,7,1,1,rbu,,,45,156,354
140254,26,130,5,92,40,2,8,1,2,hbu,,,505,87,228
